"time","pressure","temperature","conductivity","salinity","site","date"
2026-04-24 22:34:33.5,16.2651249694824,3.7017822265625,29.7970008850098,32.0175813795683,"AOF1",2026-04-24
2026-04-24 22:34:34,16.7004238891602,3.70156860351562,29.7978782653809,32.0186083793441,"AOF1",2026-04-24
2026-04-24 22:34:34.5,17.1227947998047,3.70095825195312,29.7999401092529,32.0214381824638,"AOF1",2026-04-24
2026-04-24 22:34:35,17.5578190612793,3.6971435546875,29.7985763549805,32.0233445569945,"AOF1",2026-04-24
2026-05-13 18:48:25.5,0.224391632080078,5.85873413085938,30.3357677459717,30.6097730318692,"AOF1",2026-05-13
2026-05-13 18:48:26,0.582677536010742,5.9302978515625,30.7502384185791,31.0064935858057,"AOF1",2026-05-13
2026-05-13 18:48:26.5,0.998896293640136,5.76187133789062,30.7244930267334,31.1324650929764,"AOF1",2026-05-13
2026-05-13 18:48:27,1.45980995178223,5.67047119140625,30.6945209503174,31.1831291109507,"AOF1",2026-05-13
2026-05-13 18:48:27.5,1.94156806945801,5.6214599609375,30.6935501098633,31.2272444442672,"AOF1",2026-05-13
2026-05-13 18:48:28,2.39632385253906,5.53439331054688,30.6970272064209,31.3119186450656,"AOF1",2026-05-13
2026-05-13 18:48:28.5,2.77571552276611,5.48043823242188,30.6971702575684,31.3622463764651,"AOF1",2026-05-13
2026-05-13 18:48:29,3.18068759918213,5.43820190429688,30.6902675628662,31.3937453861476,"AOF1",2026-05-13
2026-05-13 18:48:29.5,3.60001152038574,5.3966064453125,30.680103302002,31.4210009258121,"AOF1",2026-05-13
2026-05-13 18:48:30,3.95917003631592,5.37750244140625,30.6794357299805,31.4379868622639,"AOF1",2026-05-13
2026-05-13 18:48:30.5,4.35432403564453,5.2899169921875,30.6823501586914,31.5234476710954,"AOF1",2026-05-13
2026-05-13 18:48:31,4.78966682434082,5.2586669921875,30.670337677002,31.5390404455507,"AOF1",2026-05-13
2026-05-13 18:48:31.5,5.22473686218262,5.25018310546875,30.6702919006348,31.5467793015639,"AOF1",2026-05-13
2026-05-13 18:48:32,5.65503185272217,5.23202514648438,30.6564140319824,31.5479167042084,"AOF1",2026-05-13
2026-05-13 18:48:32.5,6.07802551269531,5.2056884765625,30.6358280181885,31.5491404894839,"AOF1",2026-05-13
2026-05-13 18:48:33,6.51000755310059,5.16632080078125,30.634220123291,31.5843031347068,"AOF1",2026-05-13
2026-05-13 18:48:33.5,6.93131225585937,5.13803100585938,30.6436309814453,31.6216120788256,"AOF1",2026-05-13
2026-05-13 18:48:34,7.35148590087891,5.1019287109375,30.6271152496338,31.636777124879,"AOF1",2026-05-13
2026-05-13 18:48:34.5,7.64147918701172,5.0672607421875,30.6217212677002,31.6633773653294,"AOF1",2026-05-13
2026-05-13 18:48:35,7.9778458404541,5.02276611328125,30.610897064209,31.6931280850452,"AOF1",2026-05-13
2026-05-13 18:48:35.5,8.31704299926758,4.99978637695312,30.6107959747314,31.7147214877784,"AOF1",2026-05-13
2026-05-13 18:48:36,8.40600173950195,4.99664306640625,30.618537902832,31.7265418690857,"AOF1",2026-05-13
2026-05-13 18:48:36.5,8.41535919189453,4.99667358398438,30.6179351806641,31.7258176170177,"AOF1",2026-05-13
2026-05-13 18:48:37,8.61959426879883,4.9720458984375,30.5965785980225,31.7247115759126,"AOF1",2026-05-13
2026-05-13 18:48:37.5,8.98327606201172,4.92947387695312,30.5857563018799,31.7527303140947,"AOF1",2026-05-13
2026-05-13 18:48:38,9.41050880432129,4.91925048828125,30.5900630950928,31.7672274458859,"AOF1",2026-05-13
2026-05-13 18:48:38.5,9.84251945495605,4.89834594726562,30.5819702148438,31.7776962523152,"AOF1",2026-05-13
2026-05-13 18:48:39,10.2877728271484,4.88931274414062,30.5781745910645,31.7817512824393,"AOF1",2026-05-13
2026-05-13 18:48:39.5,10.7287880706787,4.876708984375,30.5724754333496,31.7870368903279,"AOF1",2026-05-13
2026-05-13 18:48:40,11.179397277832,4.86813354492188,30.5701484680176,31.7923428522712,"AOF1",2026-05-13
2026-05-13 18:48:40.5,11.6063648986816,4.8499755859375,30.5630359649658,31.8013311008844,"AOF1",2026-05-13
2026-05-13 18:48:41,12.0299813079834,4.84213256835938,30.5644779205322,31.8102911124006,"AOF1",2026-05-13
2026-05-13 18:48:41.5,12.4724537658691,4.84149169921875,30.5673522949219,31.8139932122899,"AOF1",2026-05-13
2026-05-13 18:48:42,12.9157635498047,4.8343505859375,30.5645370483398,31.8173749333163,"AOF1",2026-05-13
2026-05-13 18:48:42.5,13.3641430664062,4.78958129882812,30.537260055542,31.8286580658957,"AOF1",2026-05-13
2026-05-13 18:48:43,13.8083264160156,4.76373291015625,30.5287914276123,31.8434803240604,"AOF1",2026-05-13
2026-05-13 18:48:43.5,14.2513901519775,4.75100708007812,30.5252208709717,31.8513622055342,"AOF1",2026-05-13
2026-05-13 18:48:44,14.6936184692383,4.73214721679688,30.5164680480957,31.8591621205063,"AOF1",2026-05-13
2026-05-13 18:48:44.5,15.1288372802734,4.73294067382812,30.5184192657471,31.8604349091021,"AOF1",2026-05-13
2026-05-13 18:48:45,15.55646484375,4.72854614257812,30.5130596160889,31.8582585797703,"AOF1",2026-05-13
2026-05-13 18:48:45.5,16.0020996856689,4.71511840820312,30.5081882476807,31.8653202712106,"AOF1",2026-05-13
2026-05-13 18:48:46,16.4185368347168,4.73159790039062,30.5239334106445,31.8674478760568,"AOF1",2026-05-13
2026-05-13 18:48:46.5,16.6867749023437,4.7291259765625,30.5265102386475,31.8726654020804,"AOF1",2026-05-13
2026-05-13 18:48:47,16.7224957275391,4.73199462890625,30.5271301269531,31.8706050605355,"AOF1",2026-05-13
2026-05-13 18:48:47.5,16.7118641662598,4.73178100585938,30.5318965911865,31.8763179477231,"AOF1",2026-05-13
2026-05-13 18:48:48,16.7332722473145,4.73297119140625,30.5388088226318,31.8831419579895,"AOF1",2026-05-13
2026-05-13 18:48:48.5,16.7881504821777,4.73382568359375,30.5407104492188,31.8844879073783,"AOF1",2026-05-13
2026-05-13 18:48:49,16.7691189575195,4.73284912109375,30.5331554412842,31.8767154767016,"AOF1",2026-05-13
2026-05-13 18:48:49.5,16.7065159606934,4.73458862304688,30.5351333618164,31.8773571514803,"AOF1",2026-05-13
2026-05-13 18:48:50,16.6489521789551,4.73223876953125,30.5428218841553,31.8885211461056,"AOF1",2026-05-13
2026-05-13 18:48:50.5,16.6167218017578,4.73419189453125,30.5457992553711,31.8900954301883,"AOF1",2026-05-13
2026-05-13 18:48:51,16.6258236694336,4.73477172851562,30.5408401489258,31.8838086601631,"AOF1",2026-05-13
2026-05-13 18:48:51.5,16.6411053466797,4.73602294921875,30.5416145324707,31.883491537486,"AOF1",2026-05-13
2026-05-13 18:48:52,16.4905087280273,4.7366943359375,30.5298004150391,31.8692847904762,"AOF1",2026-05-13
2026-05-13 18:48:52.5,16.1990277099609,4.744873046875,30.5363636016846,31.8691427213613,"AOF1",2026-05-13
2026-05-13 18:48:53,15.9294735717773,4.73782348632812,30.5339374542236,31.8732538021125,"AOF1",2026-05-13
2026-05-13 18:48:53.5,15.7802616882324,4.72549438476562,30.5339393615723,31.8851872285777,"AOF1",2026-05-13
2026-05-13 18:48:54,15.6673142242432,4.72665405273438,30.5321311950684,31.8820403546294,"AOF1",2026-05-13
2026-05-13 18:48:54.5,15.5194870758057,4.72964477539062,30.5327739715576,31.8799796669369,"AOF1",2026-05-13
2026-05-13 18:48:55,15.1453244018555,4.7384033203125,30.5261669158936,31.8641187969348,"AOF1",2026-05-13
2026-05-13 18:48:55.5,14.7331921386719,4.74020385742188,30.5308284759521,31.8679735150426,"AOF1",2026-05-13
2026-05-13 18:48:56,14.3078419494629,4.7425537109375,30.5339431762695,31.8695213162743,"AOF1",2026-05-13
2026-05-13 18:48:56.5,13.8734967041016,4.75509643554688,30.5381546020508,31.8625429861652,"AOF1",2026-05-13
2026-05-13 18:48:57,13.4374272155762,4.77255249023438,30.5407409667969,31.8489767053868,"AOF1",2026-05-13
2026-05-13 18:48:57.5,12.9581028747559,4.79931640625,30.5494918823242,31.8336161443784,"AOF1",2026-05-13
2026-05-13 18:48:58,12.5200535583496,4.82546997070312,30.5591659545898,31.8198987503567,"AOF1",2026-05-13
2026-05-13 18:48:58.5,12.0285946655273,4.8372802734375,30.5670719146729,31.8179257055779,"AOF1",2026-05-13
2026-05-13 18:48:59,11.5745274353027,4.84017944335938,30.5689830780029,31.817572811393,"AOF1",2026-05-13
2026-05-13 18:48:59.5,11.0487744140625,4.84979248046875,30.5715351104736,31.8115614565172,"AOF1",2026-05-13
2026-05-13 18:49:00,10.5451943206787,4.86834716796875,30.5722770690918,31.7949004538338,"AOF1",2026-05-13
2026-05-13 18:49:00.5,10.0107113647461,4.88092041015625,30.5763931274414,31.7878676100567,"AOF1",2026-05-13
2026-05-13 18:49:01,9.53807418823242,4.892333984375,30.5788536071777,31.7800138672536,"AOF1",2026-05-13
2026-05-13 18:49:01.5,9.08172958374023,4.90045166015625,30.5866241455078,31.781406691367,"AOF1",2026-05-13
2026-05-13 18:49:02,8.56888549804687,4.92315673828125,30.586820602417,31.7601893684842,"AOF1",2026-05-13
2026-05-13 18:49:02.5,8.18424194335937,4.94439697265625,30.5892944335938,31.7429416492614,"AOF1",2026-05-13
2026-05-13 18:49:03,7.69274108886719,4.98980712890625,30.5996112823486,31.7117199913988,"AOF1",2026-05-13
2026-05-13 18:49:03.5,7.19589202880859,5.05032348632812,30.6058368682861,31.6615212869192,"AOF1",2026-05-13
2026-05-13 18:49:04,6.62171142578125,5.10415649414062,30.622486114502,31.6297351144646,"AOF1",2026-05-13
2026-05-13 18:49:04.5,6.06383483886719,5.15090942382812,30.6324634552002,31.5971010110484,"AOF1",2026-05-13
2026-05-13 18:49:05,5.52590721130371,5.17510986328125,30.6388416290283,31.5817390672155,"AOF1",2026-05-13
2026-05-13 18:49:05.5,4.95227592468262,5.22735595703125,30.646312713623,31.5411711305654,"AOF1",2026-05-13
2026-05-13 18:49:06,4.4826762008667,5.23529052734375,30.6659927368164,31.5563049769563,"AOF1",2026-05-13
2026-05-13 18:49:06.5,3.88259475708008,5.27447509765625,30.668529510498,31.5225234469156,"AOF1",2026-05-13
2026-05-13 18:49:07,3.37697761535645,5.29489135742188,30.6808624267578,31.5175468349403,"AOF1",2026-05-13
2026-05-13 18:49:07.5,2.79205673217773,5.40731811523438,30.6814365386963,31.4128619503137,"AOF1",2026-05-13
2026-05-13 18:49:08,2.2549454498291,5.4398193359375,30.6988945007324,31.4024355242107,"AOF1",2026-05-13
2026-05-13 18:49:08.5,1.56172245025635,5.51840209960938,30.6912593841553,31.3207206214757,"AOF1",2026-05-13
2026-05-13 18:49:09,1.14887969970703,5.6175537109375,30.6932430267334,31.2309034951116,"AOF1",2026-05-13
2026-05-13 18:49:09.5,0.56251781463623,5.70907592773438,30.6962299346924,31.149756357209,"AOF1",2026-05-13
2026-05-13 19:39:28,0.26336067199707,5.92410278320312,30.4170265197754,30.6410661653654,"AOF1",2026-05-13
2026-05-13 19:39:28.5,0.620123558044433,5.89682006835938,30.5664920806885,30.8322257730301,"AOF1",2026-05-13
2026-05-13 19:39:29,0.983654670715332,5.86187744140625,30.7197647094727,31.0350891212527,"AOF1",2026-05-13
2026-05-13 19:39:29.5,1.37479179382324,5.8289794921875,30.7270107269287,31.0732510746486,"AOF1",2026-05-13
2026-05-13 19:39:30,1.75641124725342,5.83865356445312,30.800817489624,31.1466831175932,"AOF1",2026-05-13
2026-05-13 19:39:30.5,2.12936656951904,5.787841796875,30.7820777893066,31.1724423936351,"AOF1",2026-05-13
2026-05-13 19:39:31,2.49421375274658,5.76364135742188,30.7646198272705,31.1750781726564,"AOF1",2026-05-13
2026-05-13 19:39:31.5,2.81749694824219,5.71328735351562,30.737211227417,31.1907681916376,"AOF1",2026-05-13
2026-05-13 19:39:32,3.18188255310059,5.55972290039062,30.73876953125,31.3349957298393,"AOF1",2026-05-13
2026-05-13 19:39:32.5,3.56093662261963,5.4739990234375,30.7198390960693,31.3934993993798,"AOF1",2026-05-13
2026-05-13 19:39:33,3.95409553527832,5.46420288085938,30.7203960418701,31.4031043921555,"AOF1",2026-05-13
2026-05-13 19:39:33.5,4.35995357513428,5.45196533203125,30.7210845947266,31.4151423039092,"AOF1",2026-05-13
2026-05-13 19:39:34,4.77034729003906,5.44113159179688,30.7211875915527,31.4252073980394,"AOF1",2026-05-13
2026-05-13 19:39:34.5,5.18135707855225,5.41909790039062,30.7204818725586,31.4448621377674,"AOF1",2026-05-13
2026-05-13 19:39:35,5.55808895111084,5.38815307617188,30.7357349395752,31.4909996179166,"AOF1",2026-05-13
2026-05-13 19:39:35.5,5.9283959197998,5.31314086914062,30.7055759429932,31.5271826578599,"AOF1",2026-05-13
2026-05-13 19:39:36,6.29563491821289,5.29104614257812,30.7010650634766,31.5427006300716,"AOF1",2026-05-13
2026-05-13 19:39:36.5,6.65869873046875,5.25015258789062,30.6879577636719,31.5662019560177,"AOF1",2026-05-13
2026-05-13 19:39:37,7.04007499694824,5.23052978515625,30.6784324645996,31.5737090199429,"AOF1",2026-05-13
2026-05-13 19:39:37.5,7.41839569091797,5.10992431640625,30.6661186218262,31.6737031147098,"AOF1",2026-05-13
2026-05-13 19:39:38,7.80094497680664,5.07919311523438,30.6717052459717,31.7091019146376,"AOF1",2026-05-13
2026-05-13 19:39:38.5,8.20097702026367,5.0640869140625,30.6728076934814,31.7245379231709,"AOF1",2026-05-13
2026-05-13 19:39:39,8.61285369873047,5.04544067382812,30.6699924468994,31.7388680089751,"AOF1",2026-05-13
2026-05-13 19:39:39.5,9.02502410888672,4.97866821289062,30.6354598999023,31.7627711214017,"AOF1",2026-05-13
2026-05-13 19:39:40,9.43469398498535,4.9532470703125,30.6203746795654,31.7695348025688,"AOF1",2026-05-13
2026-05-13 19:39:40.5,9.83987396240234,4.94375610351562,30.6155967712402,31.7729163427703,"AOF1",2026-05-13
2026-05-13 19:39:41,10.2549130249023,4.93756103515625,30.6130619049072,31.7757197001061,"AOF1",2026-05-13
2026-05-13 19:39:41.5,10.6598526763916,4.91595458984375,30.6084747314453,31.7909023434532,"AOF1",2026-05-13
2026-05-13 19:39:42,11.0704457092285,4.90524291992188,30.6018905639648,31.7933792308619,"AOF1",2026-05-13
2026-05-13 19:39:42.5,11.4827286529541,4.87045288085938,30.5834312438965,31.805246434574,"AOF1",2026-05-13
2026-05-13 19:39:43,11.9046131896973,4.84649658203125,30.5771656036377,31.8207726188531,"AOF1",2026-05-13
2026-05-13 19:39:43.5,12.3217217254639,4.84176635742188,30.569673538208,31.8164761622944,"AOF1",2026-05-13
2026-05-13 19:39:44,12.7236515808105,4.84011840820312,30.5693645477295,31.8174999652215,"AOF1",2026-05-13
2026-05-13 19:39:44.5,13.1317841339111,4.8380126953125,30.5683193206787,31.8181120255749,"AOF1",2026-05-13
2026-05-13 19:39:45,13.5177017974854,4.84222412109375,30.5731143951416,31.8194037525408,"AOF1",2026-05-13
2026-05-13 19:39:45.5,13.9033619689941,4.84286499023438,30.5733890533447,31.8189144139301,"AOF1",2026-05-13
2026-05-13 19:39:46,14.2701870727539,4.82437133789062,30.5615463256836,31.8228232824556,"AOF1",2026-05-13
2026-05-13 19:39:46.5,14.6136776733398,4.81564331054688,30.5565814971924,31.8253026438308,"AOF1",2026-05-13
2026-05-13 19:39:47,14.9816510009766,4.79513549804688,30.5442485809326,31.8305793817177,"AOF1",2026-05-13
2026-05-13 19:39:47.5,15.3237320709229,4.76092529296875,30.5362892150879,31.8540695739662,"AOF1",2026-05-13
2026-05-13 19:39:48,15.6194454956055,4.75363159179688,30.541296005249,31.8667049710967,"AOF1",2026-05-13
2026-05-13 19:39:48.5,15.8355671691895,4.73114013671875,30.5370483398438,31.8833183860881,"AOF1",2026-05-13
2026-05-13 19:39:49,15.8664051818848,4.7352294921875,30.5449981689453,31.8885467388339,"AOF1",2026-05-13
2026-05-13 19:39:49.5,15.9703327941895,4.72991943359375,30.5344619750977,31.8814394403933,"AOF1",2026-05-13
2026-05-13 19:39:50,16.2230221557617,4.71817016601562,30.5247135162354,31.8813588563931,"AOF1",2026-05-13
2026-05-13 19:39:50.5,16.407954864502,4.70077514648438,30.5250473022461,31.8983926039124,"AOF1",2026-05-13
2026-05-13 19:39:51,16.5495678710937,4.69891357421875,30.5264377593994,31.9017209034649,"AOF1",2026-05-13
2026-05-13 19:39:51.5,16.6130024719238,4.70297241210938,30.5403232574463,31.9138245675423,"AOF1",2026-05-13
2026-05-13 19:39:52,16.6882130432129,4.71588134765625,30.5423736572266,31.9037250870045,"AOF1",2026-05-13
2026-05-13 19:39:52.5,16.7445904541016,4.72470092773438,30.5613079071045,31.9170722218836,"AOF1",2026-05-13
2026-06-11 21:46:07.5,0.533317260742187,9.36233520507812,34.135871887207,31.5385588563283,"AOF1",2026-06-11
2026-06-11 21:46:08,0.878100090026855,9.16671752929688,34.0200004577637,31.5922419293822,"AOF1",2026-06-11
2026-06-11 21:46:08.5,1.28138320922852,9.10928344726562,33.978099822998,31.5997878157951,"AOF1",2026-06-11
2026-06-11 21:46:09,1.69680278778076,9.0322265625,33.9399833679199,31.6286713517833,"AOF1",2026-06-11
2026-06-11 21:46:09.5,2.11084526062012,9.00363159179688,33.9186401367188,31.6318462393161,"AOF1",2026-06-11
2026-06-11 21:46:10,2.54094379425049,8.9517822265625,33.8944282531738,31.6527472565737,"AOF1",2026-06-11
2026-06-11 21:46:10.5,2.97415702819824,8.88372802734375,33.8474006652832,31.6644678991926,"AOF1",2026-06-11
2026-06-11 21:46:11,3.40991752624512,8.77862548828125,33.7721748352051,31.6799799470824,"AOF1",2026-06-11
2026-06-11 21:46:11.5,3.84544151306152,8.60162353515625,33.6662292480469,31.7279076958808,"AOF1",2026-06-11
2026-06-11 21:46:12,4.28715866088867,8.58563232421875,33.6581916809082,31.7336720923312,"AOF1",2026-06-11
2026-06-11 21:46:12.5,4.73172348022461,8.576904296875,33.6551628112793,31.738149208631,"AOF1",2026-06-11
2026-06-11 21:46:13,5.16816108703613,8.56710815429688,33.6496658325195,31.7410095163907,"AOF1",2026-06-11
2026-06-11 21:46:13.5,5.61222141265869,8.5594482421875,33.6478462219238,31.7457942628317,"AOF1",2026-06-11
2026-06-11 21:46:14,6.05267684936523,8.5577392578125,33.6499214172363,31.7493061941547,"AOF1",2026-06-11
2026-06-11 21:46:14.5,6.50692909240723,8.554931640625,33.6517562866211,31.7535488713461,"AOF1",2026-06-11
2026-06-11 21:46:15,6.94546478271484,8.54998779296875,33.6514053344727,31.757433116199,"AOF1",2026-06-11
2026-06-11 21:46:15.5,7.37871711730957,8.5506591796875,33.6551246643066,31.7605288139023,"AOF1",2026-06-11
2026-06-11 21:46:16,7.83336036682129,8.54714965820312,33.6539421081543,31.7622459784258,"AOF1",2026-06-11
2026-06-11 21:46:16.5,8.27285354614258,8.542724609375,33.6545295715332,31.7666468690105,"AOF1",2026-06-11
2026-06-11 21:46:17,8.71071212768555,8.54183959960938,33.6585731506348,31.7714812736667,"AOF1",2026-06-11
2026-06-11 21:46:17.5,9.15704696655273,8.54339599609375,33.6637763977051,31.7753284771493,"AOF1",2026-06-11
2026-06-11 21:46:18,9.59523361206055,8.52056884765625,33.6453323364258,31.7763715158546,"AOF1",2026-06-11
2026-06-11 21:46:18.5,10.0413510131836,8.51702880859375,33.6463394165039,31.7804155656175,"AOF1",2026-06-11
2026-06-11 21:46:19,10.4804455566406,8.50262451171875,33.6339836120605,31.7802491081098,"AOF1",2026-06-11
2026-06-11 21:46:19.5,10.9150845336914,8.4852294921875,33.618968963623,31.779990517227,"AOF1",2026-06-11
2026-06-11 21:46:20,11.3480488586426,8.482666015625,33.6176719665527,31.7807474858777,"AOF1",2026-06-11
2026-06-11 21:46:20.5,11.7934204864502,8.47857666015625,33.6140251159668,31.7804102642664,"AOF1",2026-06-11
2026-06-11 21:46:21,12.2264248657227,8.47479248046875,33.613899230957,31.7834955284897,"AOF1",2026-06-11
2026-06-11 21:46:21.5,12.6569172668457,8.47308349609375,33.6129989624023,31.7838996056565,"AOF1",2026-06-11
2026-06-11 21:46:22,13.0891033935547,8.4681396484375,33.6100463867188,31.7850666512151,"AOF1",2026-06-11
2026-06-11 21:46:22.5,13.5218827056885,8.46527099609375,33.608528137207,31.7858670578369,"AOF1",2026-06-11
2026-06-11 21:46:23,13.9535481262207,8.43588256835938,33.5873374938965,31.7899426239722,"AOF1",2026-06-11
2026-06-11 21:46:23.5,14.3818585205078,8.41775512695312,33.5735473632812,31.7916283207029,"AOF1",2026-06-11
2026-06-11 21:46:24,14.8253399658203,8.34597778320312,33.5246505737305,31.8048578323315,"AOF1",2026-06-11
2026-06-11 21:46:24.5,15.2525593566895,8.32138061523438,33.5037574768066,31.8049147753954,"AOF1",2026-06-11
2026-06-11 21:46:25,15.6755425262451,8.30441284179688,33.4939079284668,31.8096993613608,"AOF1",2026-06-11
2026-06-11 21:46:25.5,16.1033093261719,8.2718505859375,33.4700546264648,31.8138400481553,"AOF1",2026-06-11
2026-06-11 21:46:26,16.5406414794922,8.24569702148438,33.4529876708984,31.8193286702074,"AOF1",2026-06-11
2026-06-11 21:46:26.5,16.9611317443848,8.25909423828125,33.4657707214355,31.8204872677824,"AOF1",2026-06-11
