Date (MM/DD/YYYY),Time (hh:mm:ss tt),Time (Fract. Sec),Site Name,DO ( % Sat ),DO ( mg/L ),Temp ( °C ),Barometer ( mmHg ),Cond ( µS/cm ),Sal ( psu ),Turbidity ( FNU ),TSS ( mg/L ),Sp Cond ( µS/cm ),Chlorophyll ( µg/L ),Chlorophyll ( RFU ),Phycoerythrin ( RFU ),Battery Power ( voltage ),Cable Power ( voltage ),Phycoerythrin ( µg/L ),GPS Latitude ( ° ),GPS Longitude ( ° ),DO ( % LocalB ),DO ( % CB ),nLFCond ( µS/cm ),TDS ( mg/L ),Altitude ( m ),Resistivity ( ohms-cm ),Water Density ( Sigma-T ),Chlorophyll ( cells/mL ),Phycoerythrin ( cells/mL ),Vertical Position ( m ),Depth ( m ),Absolute Pressure ( psi a ),Water Density ( Sigma ),Fault Code
10/14/2023,02:20:13 PM,0,Sean BC,84.7,8.16,8.351,739.6,32394.1,30.62,0.77,0,47498.1,0.21,0.11,-0.17,6.41,11.9,-2.85,59.46789,-151.51843,87.1,88.5,48326.7,30874,-1.1,31,23.8,0,0,2.950,3.471,5.054,23.8,0
10/14/2023,02:20:14 PM,0,Sean BC,84.7,8.16,8.351,739.8,32391.6,30.62,0.80,0,47494.4,0.21,0.11,-0.20,6.41,11.9,-2.95,59.46789,-151.51843,87.0,88.5,48323.0,30871,-1.2,31,23.8,0,0,2.695,2.564,3.734,23.8,0
10/14/2023,02:20:15 PM,0,Sean BC,84.7,8.16,8.351,739.4,32389.2,30.62,0.79,0,47491.0,0.20,0.11,-0.21,6.41,11.9,-2.97,59.46789,-151.51843,87.1,88.4,48319.6,30869,-1.4,31,23.8,0,0,2.495,2.377,3.461,23.8,0
10/14/2023,02:20:16 PM,0,Sean BC,84.7,8.16,8.351,739.7,32386.2,30.61,0.78,0,47487.0,0.22,0.12,-0.23,6.41,11.9,-3.01,59.46790,-151.51843,87.0,88.4,48315.5,30867,-1.0,31,23.8,0,0,2.242,2.139,3.115,23.8,0
10/14/2023,02:20:18 PM,0,Sean BC,84.7,8.15,8.350,739.7,32378.5,30.61,0.79,0,47476.8,0.24,0.12,-0.25,6.41,11.9,-3.09,59.46790,-151.51843,87.0,88.4,48305.0,30860,-1.6,31,23.8,0,0,1.700,1.864,2.715,23.8,0
10/14/2023,02:20:19 PM,0,Sean BC,84.7,8.15,8.350,739.8,32375.0,30.60,0.78,0,47472.2,0.24,0.12,-0.25,6.41,11.9,-3.08,59.46790,-151.51845,87.0,88.4,48300.4,30857,-1.9,31,23.8,0,0,1.534,1.772,2.580,23.8,0
10/14/2023,02:20:21 PM,0,Sean BC,84.6,8.15,8.348,739.9,32359.4,30.59,0.78,0,47451.9,0.24,0.12,-0.25,6.41,11.9,-3.09,59.46790,-151.51845,86.9,88.4,48279.7,30844,-2.0,31,23.8,0,0,1.022,1.483,2.159,23.8,0
10/14/2023,02:20:22 PM,0,Sean BC,84.6,8.15,8.346,739.6,32351.9,30.58,0.78,0,47442.9,0.26,0.13,-0.29,6.41,11.9,-3.18,59.46790,-151.51845,87.0,88.3,48270.5,30838,-1.6,31,23.8,0,0,0.715,0.580,0.845,23.8,0
10/14/2023,02:20:23 PM,0,Sean BC,84.6,8.15,8.344,739.8,32342.4,30.57,0.78,0,47431.6,0.22,0.12,-0.30,6.41,11.9,-3.23,59.46790,-151.51843,86.9,88.3,48259.0,30831,-1.3,31,23.8,0,0,0.569,0.538,0.783,23.8,0

,,,MEAN VALUE:,87.2000,8.3044,8.8707,739.4382,32713.3706,30.5018,0.7691,0.0000,47278.4647,0.4309,0.1700,-0.1644,6.4100,11.9000,-2.8400,59.5714,-151.2727,89.6265,91.0324,48110.7382,30731.0294,5.5029,31.0000,23.6000,0.0000,0.0000,3.3346,3.3111,4.8206,23.6000
,,,STANDARD DEVIATION:,0.0485,0.0050,0.0023,0.2249,3.3359,0.0038,0.0339,0.0000,1.9308,0.0606,0.0146,0.0540,0.0000,0.0000,0.1499,0.0000,0.0000,0.0503,0.0468,1.9855,1.2482,0.9766,0.0000,0.0000,0.0000,0.0000,0.0110,0.0190,0.0276,0.0000

,,,INSTRUMENT NAME:,
,,,SENSOR SERIAL NUMBER:,23G100693,23G100693,23H103732,23H106348,23H103732,23H103732,23H105119,23H105119,23H103732,23H105951,23H105951,23H105951,23J102724,23J102724,23H105951,23H106348,23H106348,23G100693,23G100693,23H103732,23H103732,23H106348,23H103732,23H103732,23H105951,23H105951,23H102976,23H102976,23H102976,23H103732
Date (MM/DD/YYYY),Time (hh:mm:ss tt),Time (Fract. Sec),Site Name,DO ( % Sat ),DO ( mg/L ),Temp ( °C ),Barometer ( mmHg ),Cond ( µS/cm ),Sal ( psu ),Turbidity ( FNU ),TSS ( mg/L ),Sp Cond ( µS/cm ),Chlorophyll ( µg/L ),Chlorophyll ( RFU ),Phycoerythrin ( RFU ),Battery Power ( voltage ),Cable Power ( voltage ),Phycoerythrin ( µg/L ),GPS Latitude ( ° ),GPS Longitude ( ° ),DO ( % LocalB ),DO ( % CB ),nLFCond ( µS/cm ),TDS ( mg/L ),Altitude ( m ),Resistivity ( ohms-cm ),Water Density ( Sigma-T ),Chlorophyll ( cells/mL ),Phycoerythrin ( cells/mL ),Vertical Position ( m ),Depth ( m ),Absolute Pressure ( psi a ),Water Density ( Sigma ),Fault Code
10/14/2023,01:02:04 PM,0,Default,87.3,8.31,8.866,739.6,32707.0,30.50,0.77,0,47275.3,0.54,0.20,-0.06,6.41,11.9,-2.54,59.57138,-151.27267,89.7,91.1,48107.5,30729,6.7,31,23.6,0,0,3.348,3.349,4.875,23.6,0
10/14/2023,01:02:05 PM,0,Default,87.3,8.31,8.866,739.5,32708.1,30.50,0.76,0,47276.4,0.57,0.20,-0.03,6.41,11.9,-2.47,59.57138,-151.27266,89.7,91.1,48108.6,30730,6.7,31,23.6,0,0,3.329,3.320,4.834,23.6,0
10/14/2023,01:02:06 PM,0,Default,87.3,8.31,8.867,739.5,32708.1,30.50,0.75,0,47275.8,0.56,0.20,-0.04,6.41,11.9,-2.51,59.57138,-151.27266,89.7,91.1,48108.0,30729,6.6,31,23.6,0,0,3.314,3.303,4.809,23.6,0
10/14/2023,01:02:09 PM,0,Default,87.3,8.31,8.868,739.6,32709.6,30.50,0.73,0,47276.9,0.50,0.19,-0.09,6.41,11.9,-2.62,59.57138,-151.27266,89.7,91.1,48109.1,30730,6.7,31,23.6,0,0,3.320,3.275,4.769,23.6,0
10/14/2023,01:02:10 PM,0,Default,87.2,8.31,8.868,739.6,32709.8,30.50,0.73,0,47276.9,0.47,0.18,-0.09,6.41,11.9,-2.63,59.57138,-151.27266,89.7,91.1,48109.2,30730,6.5,31,23.6,0,0,3.321,3.275,4.768,23.6,0
10/14/2023,01:02:12 PM,0,Default,87.2,8.31,8.868,739.2,32710.0,30.50,0.74,0,47276.8,0.45,0.17,-0.12,6.41,11.9,-2.71,59.57138,-151.27266,89.7,91.1,48109.0,30730,6.5,31,23.6,0,0,3.333,3.279,4.774,23.6,0
10/14/2023,01:02:13 PM,0,Default,87.2,8.31,8.869,739.3,32710.1,30.50,0.73,0,47276.5,0.43,0.17,-0.11,6.41,11.9,-2.69,59.57138,-151.27266,89.7,91.1,48108.7,30730,6.5,31,23.6,0,0,3.324,3.282,4.778,23.6,0
10/14/2023,01:02:14 PM,0,Default,87.2,8.31,8.869,739.3,32710.3,30.50,0.74,0,47276.4,0.43,0.17,-0.11,6.41,11.9,-2.70,59.57138,-151.27266,89.7,91.1,48108.6,30730,6.4,31,23.6,0,0,3.325,3.286,4.784,23.6,0
10/14/2023,01:02:15 PM,0,Default,87.2,8.31,8.869,739.3,32710.7,30.50,0.74,0,47276.7,0.44,0.17,-0.13,6.41,11.9,-2.74,59.57138,-151.27266,89.7,91.1,48109.0,30730,6.4,31,23.6,0,0,3.324,3.290,4.790,23.6,0
10/14/2023,01:02:16 PM,0,Default,87.2,8.31,8.869,739.3,32710.9,30.50,0.74,0,47276.7,0.43,0.17,-0.13,6.41,11.9,-2.75,59.57138,-151.27266,89.7,91.1,48108.9,30730,6.5,31,23.6,0,0,3.340,3.294,4.795,23.6,0
10/14/2023,01:02:17 PM,0,Default,87.2,8.31,8.870,739.4,32711.2,30.50,0.77,0,47276.8,0.39,0.16,-0.15,6.41,11.9,-2.79,59.57138,-151.27266,89.6,91.1,48109.0,30730,6.4,31,23.6,0,0,3.325,3.297,4.800,23.6,0
10/14/2023,01:02:18 PM,0,Default,87.2,8.31,8.870,739.8,32711.1,30.50,0.77,0,47276.4,0.39,0.16,-0.16,6.41,11.9,-2.82,59.57138,-151.27266,89.6,91.0,48108.6,30730,6.3,31,23.6,0,0,3.326,3.299,4.803,23.6,0
10/14/2023,01:02:19 PM,0,Default,87.2,8.31,8.870,739.7,32711.6,30.50,0.77,0,47277.2,0.38,0.16,-0.17,6.41,11.9,-2.86,59.57138,-151.27266,89.6,91.0,48109.4,30730,6.3,31,23.6,0,0,3.323,3.301,4.805,23.6,0
10/14/2023,01:02:20 PM,0,Default,87.2,8.31,8.870,739.3,32712.1,30.50,0.77,0,47277.7,0.36,0.15,-0.17,6.41,11.9,-2.87,59.57138,-151.27266,89.6,91.0,48110.0,30731,6.2,31,23.6,0,0,3.327,3.302,4.808,23.6,0
10/14/2023,01:02:21 PM,0,Default,87.2,8.31,8.870,739.4,32712.2,30.50,0.78,0,47277.7,0.39,0.16,-0.19,6.41,11.9,-2.92,59.57138,-151.27266,89.6,91.0,48109.9,30730,6.1,31,23.6,0,0,3.327,3.304,4.810,23.6,0
10/14/2023,01:02:22 PM,0,Default,87.2,8.30,8.870,739.4,32712.4,30.50,0.78,0,47277.7,0.38,0.16,-0.21,6.41,11.9,-2.97,59.57138,-151.27266,89.6,91.0,48109.9,30730,6.0,31,23.6,0,0,3.325,3.306,4.812,23.6,0
10/14/2023,01:02:24 PM,0,Default,87.2,8.30,8.870,739.4,32713.1,30.50,0.77,0,47278.3,0.33,0.15,-0.23,6.41,11.9,-3.01,59.57138,-151.27266,89.6,91.0,48110.6,30731,5.9,31,23.6,0,0,3.332,3.308,4.816,23.6,0
10/14/2023,01:02:24 PM,0,Default,87.2,8.30,8.871,739.4,32713.2,30.50,0.77,0,47278.3,0.35,0.15,-0.23,6.41,11.9,-3.02,59.57138,-151.27264,89.6,91.0,48110.6,30731,5.7,31,23.6,0,0,3.328,3.309,4.817,23.6,0
10/14/2023,01:02:25 PM,0,Default,87.2,8.30,8.871,739.6,32713.7,30.50,0.77,0,47278.5,0.35,0.15,-0.22,6.41,11.9,-3.01,59.57138,-151.27264,89.6,91.0,48110.8,30731,5.5,31,23.6,0,0,3.331,3.310,4.818,23.6,0
10/14/2023,01:02:26 PM,0,Default,87.2,8.30,8.871,739.6,32714.3,30.50,0.78,0,47279.2,0.33,0.14,-0.22,6.41,11.9,-3.00,59.57138,-151.27264,89.6,91.0,48111.5,30731,5.4,31,23.6,0,0,3.336,3.311,4.821,23.6,0
10/14/2023,01:02:27 PM,0,Default,87.2,8.30,8.871,739.6,32714.4,30.50,0.77,0,47278.9,0.34,0.15,-0.22,6.41,11.9,-2.99,59.57138,-151.27264,89.6,91.0,48111.2,30731,5.2,31,23.6,0,0,3.344,3.313,4.824,23.6,0
10/14/2023,01:02:29 PM,0,Default,87.2,8.30,8.872,739.5,32715.4,30.50,0.77,0,47279.7,0.41,0.17,-0.21,6.41,11.9,-2.97,59.57138,-151.27264,89.6,91.0,48112.0,30732,4.8,31,23.6,0,0,3.342,3.317,4.829,23.6,0
10/14/2023,01:02:30 PM,0,Default,87.2,8.30,8.872,739.7,32715.6,30.50,0.75,0,47279.8,0.42,0.17,-0.21,6.41,11.9,-2.96,59.57138,-151.27264,89.6,91.0,48112.1,30732,4.8,31,23.6,0,0,3.344,3.319,4.832,23.6,0
10/14/2023,01:02:31 PM,0,Default,87.2,8.30,8.872,739.3,32715.7,30.50,0.75,0,47279.6,0.44,0.17,-0.21,6.41,11.9,-2.96,59.57138,-151.27264,89.6,91.0,48112.0,30732,4.6,31,23.6,0,0,3.347,3.321,4.835,23.6,0
10/14/2023,01:02:33 PM,0,Default,87.2,8.30,8.873,739.3,32716.1,30.50,0.73,0,47279.6,0.45,0.17,-0.20,6.41,11.9,-2.95,59.57138,-151.27264,89.6,91.0,48111.9,30732,4.4,31,23.6,0,0,3.358,3.324,4.840,23.6,0
10/14/2023,01:02:34 PM,0,Default,87.2,8.30,8.873,739.7,32716.2,30.50,0.74,0,47279.5,0.48,0.18,-0.20,6.41,11.9,-2.93,59.57138,-151.27264,89.6,91.0,48111.8,30732,4.4,31,23.6,0,0,3.345,3.326,4.842,23.6,0
10/14/2023,01:02:36 PM,0,Default,87.2,8.30,8.873,739.6,32716.4,30.50,0.75,0,47279.8,0.45,0.18,-0.19,6.41,11.9,-2.91,59.57138,-151.27264,89.6,91.0,48112.1,30732,4.3,31,23.6,0,0,3.352,3.328,4.846,23.6,0
10/14/2023,01:02:36 PM,0,Default,87.2,8.30,8.873,739.6,32716.7,30.50,0.74,0,47280.0,0.45,0.17,-0.19,6.41,11.9,-2.90,59.57138,-151.27264,89.6,91.0,48112.3,30732,4.3,31,23.6,0,0,3.350,3.330,4.848,23.6,0
10/14/2023,01:02:37 PM,0,Default,87.2,8.30,8.873,739.3,32717.0,30.51,0.82,0,47280.4,0.49,0.18,-0.19,6.41,11.9,-2.90,59.57138,-151.27264,89.6,91.0,48112.7,30732,4.3,31,23.6,0,0,3.357,3.331,4.850,23.6,0
10/14/2023,01:02:38 PM,0,Default,87.2,8.30,8.873,739.3,32717.3,30.51,0.86,0,47280.7,0.49,0.18,-0.18,6.41,11.9,-2.88,59.57138,-151.27264,89.6,91.0,48113.0,30732,4.1,31,23.6,0,0,3.335,3.332,4.852,23.6,0
10/14/2023,01:02:39 PM,0,Default,87.1,8.30,8.874,739.9,32717.4,30.51,0.86,0,47280.6,0.47,0.18,-0.18,6.41,11.9,-2.89,59.57138,-151.27264,89.5,91.0,48113.0,30732,4.1,31,23.6,0,0,3.341,3.334,4.853,23.6,0
10/14/2023,01:02:42 PM,0,Default,87.1,8.30,8.874,739.0,32717.8,30.51,0.82,0,47281.1,0.42,0.17,-0.17,6.41,11.9,-2.87,59.57138,-151.27264,89.6,91.0,48113.4,30733,4.2,31,23.6,0,0,3.331,3.334,4.854,23.6,0
10/14/2023,01:02:43 PM,0,Default,87.1,8.30,8.874,738.8,32719.1,30.51,0.81,0,47282.4,0.45,0.18,-0.19,6.41,11.9,-2.91,59.57138,-151.27264,89.6,91.0,48114.8,30734,4.2,31,23.6,0,0,3.333,3.334,4.854,23.6,0
10/14/2023,01:02:45 PM,0,Default,87.1,8.30,8.874,739.1,32720.0,30.51,0.82,0,47283.5,0.42,0.17,-0.19,6.41,11.9,-2.91,59.57138,-151.27264,89.6,91.0,48115.9,30734,4.1,31,23.6,0,0,3.341,3.335,4.855,23.6,0
