Date (MM/DD/YYYY),Time (hh:mm:ss tt),Time (Fract. Sec),Site Name,DO ( % Sat ),DO ( mg/L ),Temp ( °C ),Barometer ( mmHg ),Cond ( µS/cm ),Sal ( psu ),Turbidity ( FNU ),TSS ( mg/L ),Sp Cond ( µS/cm ),Chlorophyll ( µg/L ),Chlorophyll ( RFU ),Phycoerythrin ( RFU ),Battery Power ( voltage ),Cable Power ( voltage ),Phycoerythrin ( µg/L ),GPS Latitude ( ° ),GPS Longitude ( ° ),DO ( % LocalB ),DO ( % CB ),nLFCond ( µS/cm ),TDS ( mg/L ),Altitude ( m ),Resistivity ( ohms-cm ),Water Density ( Sigma-T ),Chlorophyll ( cells/mL ),Phycoerythrin ( cells/mL ),Vertical Position ( m ),Depth ( m ),Absolute Pressure ( psi a ),Water Density ( Sigma ),Fault Code
08/08/2024,02:04:27 PM,0,KIS1,96.6,8.77,10.250,754.0,36705.3,33.35,0.62,0,51102.2,-35.41,-8.77,-4.73,5.85,11.9,-8.92,57.76721,-152.41057,97.4,97.8,52007.4,33216,8.3,27,25.6,0,0,13.573,13.276,19.367,25.7,0
08/08/2024,02:04:28 PM,0,KIS1,96.5,8.75,10.249,754.0,36705.2,33.35,0.63,0,51103.1,-35.68,-8.84,-4.70,5.85,11.9,-8.83,57.76721,-152.41057,97.3,97.6,52008.2,33217,8.3,27,25.6,0,0,13.592,13.289,19.386,25.7,0
08/08/2024,02:04:29 PM,0,KIS1,96.4,8.74,10.248,754.2,36704.8,33.35,0.63,0,51104.0,-35.98,-8.92,-4.67,5.85,11.9,-8.76,57.76721,-152.41057,97.1,97.5,52009.2,33218,8.9,27,25.6,0,0,13.591,13.297,19.397,25.7,0
08/08/2024,02:04:30 PM,0,KIS1,96.3,8.73,10.247,754.0,36704.2,33.35,0.65,0,51105.0,-36.64,-9.08,-4.67,5.85,11.9,-8.76,57.76721,-152.41057,97.0,97.4,52010.2,33218,8.9,27,25.6,0,0,13.677,13.316,19.425,25.7,0
08/08/2024,02:04:32 PM,0,KIS1,96.1,8.72,10.244,754.3,36702.8,33.35,0.67,0,51106.4,-40.21,-9.97,-4.69,5.85,11.9,-8.81,57.76721,-152.41057,96.8,97.2,52011.6,33219,9.0,27,25.6,0,0,13.720,13.344,19.466,25.7,0
08/08/2024,02:04:33 PM,0,KIS1,96.0,8.71,10.243,754.3,36702.3,33.35,0.66,0,51106.8,-41.52,-10.30,-4.70,5.85,11.9,-8.84,57.76721,-152.41057,96.7,97.1,52012.1,33219,8.7,27,25.6,0,0,13.741,13.357,19.485,25.7,0
08/08/2024,02:04:34 PM,0,KIS1,95.9,8.70,10.241,754.1,36699.1,33.35,0.66,0,51105.6,-43.53,-10.80,-4.70,5.85,11.9,-8.84,57.76721,-152.41057,96.6,97.0,52010.8,33219,8.6,27,25.6,0,0,13.999,14.082,20.542,25.7,0
08/08/2024,02:04:35 PM,0,KIS1,95.8,8.69,10.236,754.0,36695.8,33.35,0.65,0,51106.8,-44.93,-11.15,-4.69,5.85,11.9,-8.82,57.76720,-152.41058,96.5,96.9,52012.1,33219,8.8,27,25.6,0,0,14.096,14.115,20.590,25.7,0
08/08/2024,02:04:36 PM,0,KIS1,95.7,8.68,10.233,754.0,36692.6,33.35,0.64,0,51107.7,-45.80,-11.37,-4.73,5.85,11.9,-8.92,57.76720,-152.41058,96.4,96.8,52013.0,33220,8.6,27,25.6,0,0,14.098,14.092,20.556,25.7,0
08/08/2024,02:04:37 PM,0,KIS1,95.6,8.67,10.229,754.1,36689.4,33.35,0.61,0,51108.8,-47.05,-11.68,-4.78,5.85,11.9,-9.04,57.76719,-152.41058,96.3,96.7,52014.1,33221,7.6,27,25.6,0,0,14.073,14.077,20.535,25.7,0
08/08/2024,02:04:38 PM,0,KIS1,95.5,8.66,10.224,754.5,36686.2,33.36,0.62,0,51110.4,-47.27,-11.74,-4.77,5.85,11.9,-9.03,57.76719,-152.41058,96.2,96.6,52015.8,33222,8.0,27,25.6,0,0,14.056,14.066,20.519,25.7,0
08/08/2024,02:04:39 PM,0,KIS1,95.4,8.66,10.219,754.3,36681.4,33.35,0.60,0,51110.6,-47.30,-11.75,-4.78,5.85,11.9,-9.05,57.76719,-152.41060,96.1,96.5,52016.0,33222,7.5,27,25.6,0,0,14.159,14.088,20.552,25.7,0
08/08/2024,02:04:40 PM,0,KIS1,95.3,8.65,10.213,754.3,36677.3,33.36,0.60,0,51111.7,-46.28,-11.49,-4.77,5.85,11.9,-9.01,57.76719,-152.41060,96.0,96.4,52017.2,33223,7.0,27,25.6,0,0,14.221,14.136,20.621,25.7,0
08/08/2024,02:04:41 PM,0,KIS1,95.2,8.64,10.209,754.0,36672.3,33.36,0.60,0,51112.1,-45.05,-11.18,-4.76,5.85,11.9,-8.98,57.76719,-152.41060,95.9,96.3,52017.6,33223,7.0,27,25.6,0,0,14.259,14.174,20.677,25.7,0
08/08/2024,02:04:43 PM,0,KIS1,95.0,8.63,10.199,754.0,36662.5,33.35,0.61,0,51111.8,-41.13,-10.20,-4.72,5.85,11.9,-8.90,57.76719,-152.41061,95.8,96.1,52017.3,33223,7.0,27,25.6,0,0,14.343,14.226,20.752,25.7,0
08/08/2024,02:04:44 PM,0,KIS1,94.9,8.62,10.194,753.7,36658.0,33.35,0.64,0,51112.1,-39.90,-9.90,-4.75,5.85,11.9,-8.96,57.76719,-152.41061,95.7,96.1,52017.6,33223,6.5,27,25.6,0,0,14.362,14.244,20.779,25.7,0
08/08/2024,02:04:45 PM,0,KIS1,94.9,8.62,10.189,754.1,36653.1,33.35,0.63,0,51112.8,-39.32,-9.75,-4.76,5.85,11.9,-9.00,57.76720,-152.41060,95.6,96.0,52018.4,33223,6.7,27,25.6,0,0,14.379,14.255,20.795,25.7,0
08/08/2024,02:04:46 PM,0,KIS1,94.8,8.61,10.182,753.7,36647.7,33.35,0.61,0,51112.5,-37.70,-9.35,-4.75,5.85,11.9,-8.96,57.76719,-152.41060,95.6,95.9,52018.1,33223,7.3,27,25.6,0,0,14.607,14.300,20.860,25.7,0
08/08/2024,02:04:48 PM,0,KIS1,94.7,8.60,10.173,754.0,36639.3,33.35,0.61,0,51113.7,-37.91,-9.40,-4.78,5.85,11.9,-9.03,57.76720,-152.41060,95.4,95.8,52019.3,33224,6.6,27,25.6,0,0,14.823,14.377,20.973,25.7,0
08/08/2024,02:04:49 PM,0,KIS1,94.6,8.60,10.168,754.0,36633.9,33.35,0.61,0,51113.9,-38.13,-9.45,-4.77,5.85,11.9,-9.02,57.76720,-152.41060,95.4,95.8,52019.5,33224,6.5,27,25.6,0,0,14.839,14.417,21.031,25.7,0
08/08/2024,02:04:54 PM,0,KIS1,94.5,8.59,10.138,754.2,36601.1,33.35,0.57,0,51109.8,-42.93,-10.65,-4.64,5.85,11.9,-8.66,57.76719,-152.41058,95.2,95.6,52015.4,33221,5.2,27,25.6,0,0,15.413,15.431,22.511,25.7,0
08/08/2024,02:04:55 PM,0,KIS1,94.5,8.59,10.128,754.3,36592.7,33.35,0.56,0,51109.6,-44.28,-10.99,-4.64,5.85,11.9,-8.66,57.76720,-152.41058,95.2,95.6,52015.3,33221,4.8,27,25.6,0,0,15.431,15.441,22.526,25.7,0
08/08/2024,02:04:56 PM,0,KIS1,94.5,8.59,10.120,754.2,36583.0,33.35,0.56,0,51109.0,-45.39,-11.27,-4.64,5.85,11.9,-8.67,57.76720,-152.41060,95.2,95.6,52014.7,33221,4.2,27,25.6,0,0,15.525,15.442,22.526,25.7,0
08/08/2024,02:04:57 PM,0,KIS1,94.5,8.60,10.108,754.2,36572.1,33.34,0.56,0,51108.0,-46.35,-11.51,-4.67,5.85,11.9,-8.74,57.76720,-152.41060,95.2,95.6,52013.7,33220,4.6,27,25.6,0,0,15.787,15.570,22.713,25.7,0
08/08/2024,02:04:58 PM,0,KIS1,94.5,8.60,10.096,754.1,36560.1,33.34,0.52,0,51108.6,-46.68,-11.59,-4.70,5.85,11.9,-8.82,57.76720,-152.41060,95.2,95.6,52014.3,33221,5.1,27,25.6,0,0,15.873,15.704,22.908,25.7,0
08/08/2024,02:04:59 PM,0,KIS1,94.5,8.60,10.085,754.2,36551.4,33.34,0.54,0,51110.0,-46.66,-11.59,-4.76,5.85,11.9,-8.99,57.76720,-152.41060,95.3,95.6,52015.8,33222,6.0,27,25.6,0,0,16.185,15.799,23.048,25.8,0
08/08/2024,02:05:01 PM,0,KIS1,94.6,8.61,10.069,754.3,36538.0,33.35,0.52,0,51113.7,-47.25,-11.73,-4.84,5.85,11.9,-9.22,57.76720,-152.41060,95.3,95.7,52019.6,33224,6.6,27,25.7,0,0,16.435,15.970,23.296,25.8,0
08/08/2024,02:05:02 PM,0,KIS1,94.6,8.61,10.064,754.0,36534.6,33.35,0.51,0,51116.7,-48.13,-11.95,-4.93,5.85,11.9,-9.44,57.76720,-152.41060,95.3,95.7,52022.7,33226,6.4,27,25.7,0,0,16.644,16.064,23.434,25.8,0
08/08/2024,02:05:03 PM,0,KIS1,94.6,8.62,10.059,753.9,36532.5,33.35,0.53,0,51120.1,-48.37,-12.01,-4.93,5.85,11.9,-9.45,57.76720,-152.41060,95.4,95.7,52026.1,33228,6.0,27,25.7,0,0,16.799,16.872,24.614,25.8,0
08/08/2024,02:05:05 PM,0,KIS1,94.5,8.61,10.054,754.0,36531.8,33.35,0.58,0,51126.8,-49.78,-12.37,-5.03,5.85,11.9,-9.72,57.76720,-152.41060,95.3,95.7,52032.9,33232,5.8,27,25.7,0,0,17.038,17.156,25.027,25.8,0
08/08/2024,02:05:06 PM,0,KIS1,94.5,8.61,10.055,754.1,36536.1,33.36,0.61,0,51132.2,-49.72,-12.35,-5.08,5.85,11.9,-9.84,57.76720,-152.41060,95.2,95.6,52038.4,33236,5.9,27,25.7,0,0,17.285,17.231,25.138,25.8,0
08/08/2024,02:05:07 PM,0,KIS1,94.4,8.60,10.058,754.2,36542.9,33.36,0.64,0,51136.4,-50.06,-12.43,-5.06,5.85,11.9,-9.78,57.76720,-152.41060,95.1,95.5,52042.7,33239,6.0,27,25.7,0,0,17.392,17.340,25.296,25.8,0
08/08/2024,02:05:08 PM,0,KIS1,94.3,8.59,10.062,754.0,36548.7,33.36,0.71,0,51139.7,-50.37,-12.51,-5.05,5.85,11.9,-9.76,57.76720,-152.41060,95.0,95.4,52046.0,33241,6.7,27,25.7,0,0,17.457,17.409,25.396,25.8,0
08/08/2024,02:05:09 PM,0,KIS1,94.1,8.57,10.066,753.8,36556.2,33.37,0.73,0,51144.9,-50.79,-12.62,-5.08,5.85,11.9,-9.85,57.76720,-152.41058,94.8,95.2,52051.3,33244,6.8,27,25.7,0,0,17.411,17.410,25.399,25.8,0
08/08/2024,02:05:10 PM,0,KIS1,93.9,8.55,10.073,754.0,36565.8,33.37,0.77,0,51150.0,-51.17,-12.71,-5.13,5.85,11.9,-9.97,57.76720,-152.41058,94.6,95.0,52056.4,33247,7.3,27,25.7,0,0,17.447,17.416,25.407,25.8,0
08/08/2024,02:05:11 PM,0,KIS1,93.6,8.52,10.080,754.2,36576.6,33.38,0.79,0,51153.7,-51.79,-12.87,-5.17,5.85,11.9,-10.08,57.76720,-152.41058,94.3,94.7,52060.3,33250,7.0,27,25.7,0,0,17.481,17.429,25.426,25.8,0
08/08/2024,02:05:12 PM,0,KIS1,93.3,8.50,10.088,754.2,36585.6,33.38,0.84,0,51156.5,-52.43,-13.03,-5.20,5.85,11.9,-10.16,57.76720,-152.41058,94.1,94.4,52063.1,33252,7.0,27,25.7,0,0,17.520,17.438,25.439,25.8,0
08/08/2024,02:05:13 PM,0,KIS1,93.0,8.46,10.096,754.5,36597.1,33.38,0.90,0,51161.2,-52.57,-13.06,-5.20,5.85,11.9,-10.16,57.76720,-152.41058,93.6,94.1,52067.9,33255,7.1,27,25.7,0,0,17.683,17.462,25.474,25.8,0
08/08/2024,02:05:14 PM,0,KIS1,89.2,8.11,10.104,754.2,36606.2,33.38,0.95,0,51163.6,-52.89,-13.14,-5.18,5.85,11.9,-10.12,57.76720,-152.41058,89.9,90.2,52070.3,33256,7.1,27,25.7,0,0,17.744,17.491,25.516,25.8,0
08/08/2024,02:05:15 PM,0,KIS1,88.4,8.04,10.111,754.0,36615.9,33.39,1.01,0,51166.7,-53.06,-13.19,-5.18,5.85,11.9,-10.11,57.76720,-152.41058,89.1,89.4,52073.4,33258,7.4,27,25.7,0,0,17.992,17.541,25.589,25.8,0
08/08/2024,02:05:17 PM,0,KIS1,87.1,7.93,10.122,754.2,36631.4,33.39,1.14,0,51173.4,-52.79,-13.12,-5.18,5.85,11.9,-10.10,57.76720,-152.41058,87.8,88.2,52080.2,33263,7.4,27,25.7,0,0,18.231,17.639,25.732,25.8,0
08/08/2024,02:05:20 PM,0,KIS1,86.0,7.82,10.119,754.0,36635.4,33.40,1.31,0,51182.6,-51.83,-12.88,-5.20,5.85,11.9,-10.17,57.76719,-152.41058,86.7,87.0,52089.5,33269,7.6,27,25.7,0,0,18.609,18.674,27.242,25.8,0
08/08/2024,02:05:21 PM,0,KIS1,85.7,7.79,10.116,754.3,36635.2,33.40,1.38,0,51186.7,-51.43,-12.78,-5.20,5.85,11.9,-10.16,57.76719,-152.41058,86.3,86.7,52093.8,33271,7.5,27,25.7,0,0,18.679,18.617,27.160,25.8,0
08/08/2024,02:05:23 PM,0,KIS1,85.1,7.74,10.103,754.1,36631.4,33.41,1.44,0,51198.0,-49.30,-12.25,-5.21,5.85,11.9,-10.20,57.76719,-152.41058,85.7,86.1,52105.2,33279,7.1,27,25.7,0,0,18.893,18.802,27.430,25.8,0
08/08/2024,02:05:24 PM,0,KIS1,84.9,7.72,10.096,754.3,36627.5,33.41,1.50,0,51203.0,-48.71,-12.10,-5.22,5.85,11.9,-10.21,57.76719,-152.41058,85.5,85.9,52110.4,33282,7.3,27,25.7,0,0,19.006,18.865,27.522,25.8,0
08/08/2024,02:05:26 PM,0,KIS1,84.5,7.69,10.080,754.2,36616.8,33.42,1.59,0,51210.9,-47.28,-11.74,-5.22,5.85,11.9,-10.21,57.76719,-152.41058,85.2,85.5,52118.5,33287,7.5,27,25.7,0,0,19.199,19.001,27.721,25.8,0
08/08/2024,02:05:28 PM,0,KIS1,84.2,7.66,10.059,754.4,36600.5,33.42,1.65,0,51216.0,-45.84,-11.38,-5.20,5.85,11.9,-10.17,57.76719,-152.41058,84.8,85.2,52123.6,33290,8.1,27,25.7,0,0,19.312,19.075,27.829,25.8,0
08/08/2024,02:05:29 PM,0,KIS1,84.0,7.65,10.048,754.3,36591.6,33.42,1.68,0,51217.5,-45.65,-11.33,-5.18,5.85,11.9,-10.12,57.76719,-152.41058,84.7,85.0,52125.2,33291,8.2,27,25.7,0,0,19.370,19.107,27.876,25.8,0
08/08/2024,02:05:30 PM,0,KIS1,83.8,7.63,10.038,754.5,36583.0,33.42,1.71,0,51220.1,-45.39,-11.27,-5.17,5.85,11.9,-10.08,57.76719,-152.41058,84.4,84.8,52127.9,33293,8.1,27,25.7,0,0,19.397,19.136,27.917,25.8,0
08/08/2024,02:05:31 PM,0,KIS1,83.5,7.60,10.031,754.3,36576.5,33.42,1.74,0,51220.2,-45.15,-11.21,-5.14,5.85,11.9,-10.02,57.76719,-152.41058,84.1,84.5,52128.0,33293,7.9,27,25.7,0,0,19.544,19.177,27.978,25.8,0
08/08/2024,02:05:32 PM,0,KIS1,83.2,7.58,10.025,754.2,36570.9,33.42,1.74,0,51221.2,-45.05,-11.18,-5.14,5.85,11.9,-9.99,57.76719,-152.41058,83.9,84.2,52129.0,33294,7.0,27,25.7,0,0,19.601,19.214,28.031,25.8,0
08/08/2024,02:05:34 PM,0,KIS1,82.8,7.54,10.017,754.3,36563.1,33.42,1.76,0,51221.3,-44.45,-11.03,-5.13,5.85,11.9,-9.99,57.76719,-152.41058,83.4,83.7,52129.2,33294,6.8,27,25.7,0,0,19.705,19.277,28.123,25.8,0
08/08/2024,02:05:37 PM,0,KIS1,82.3,7.50,10.009,754.2,36555.6,33.42,1.82,0,51221.3,-44.34,-11.01,-5.12,5.85,11.9,-9.96,57.76719,-152.41058,82.9,83.3,52129.2,33294,5.5,27,25.7,0,0,19.853,19.364,28.250,25.8,0
08/08/2024,02:05:38 PM,0,KIS1,82.1,7.49,10.008,754.0,36554.1,33.42,1.83,0,51221.4,-44.31,-11.00,-5.10,5.85,11.9,-9.89,57.76720,-152.41058,82.8,83.1,52129.3,33294,5.2,27,25.7,0,0,19.849,19.397,28.299,25.8,0
08/08/2024,02:05:40 PM,0,KIS1,81.8,7.46,10.004,754.0,36550.0,33.42,1.83,0,51220.9,-44.41,-11.02,-5.08,5.85,11.9,-9.85,57.76720,-152.41058,82.5,82.8,52128.8,33294,5.1,27,25.7,0,0,19.816,19.442,28.364,25.8,0
08/08/2024,02:05:41 PM,0,KIS1,81.7,7.45,10.002,754.1,36548.0,33.42,1.88,0,51221.4,-44.47,-11.04,-5.08,5.85,11.9,-9.83,57.76720,-152.41058,82.4,82.7,52129.3,33294,4.8,27,25.7,0,0,19.827,19.461,28.391,25.8,0
08/08/2024,02:05:42 PM,0,KIS1,81.5,7.43,9.998,754.4,36545.0,33.42,1.87,0,51221.9,-44.74,-11.10,-5.07,5.85,11.9,-9.83,57.76720,-152.41058,82.1,82.5,52129.8,33294,4.5,27,25.7,0,0,19.848,19.482,28.423,25.8,0
08/08/2024,02:05:46 PM,0,KIS1,81.1,7.39,9.990,754.3,36537.9,33.42,2.09,0,51223.0,-45.26,-11.24,-5.15,5.85,11.9,-10.03,57.76721,-152.41058,81.7,82.0,52130.9,33295,3.8,27,25.7,0,0,20.263,20.325,29.652,25.9,0
08/08/2024,02:05:47 PM,0,KIS1,81.0,7.38,9.988,754.2,36536.3,33.42,2.22,0,51224.0,-45.38,-11.27,-5.20,5.85,11.9,-10.17,57.76721,-152.41058,81.6,81.9,52131.9,33296,3.7,27,25.7,0,0,20.213,20.097,29.320,25.9,0
08/08/2024,02:05:48 PM,0,KIS1,80.8,7.37,9.986,754.4,36534.7,33.42,4.31,0,51223.5,-45.75,-11.36,-5.09,5.85,11.9,-9.88,57.76720,-152.41058,81.4,81.8,52131.4,33295,3.4,27,25.7,0,0,20.018,19.994,29.169,25.9,0
08/08/2024,02:05:49 PM,0,KIS1,80.7,7.36,9.985,754.3,36531.6,33.42,13.00,0,51221.1,-46.84,-11.63,-4.90,5.85,11.9,-9.37,57.76720,-152.41058,81.3,81.7,52129.0,33294,3.5,27,25.7,0,0,19.909,19.970,29.134,25.9,0
08/08/2024,02:05:50 PM,0,KIS1,80.6,7.35,9.984,754.2,36528.4,33.41,131.38,0,51218.1,-47.65,-11.83,-4.88,5.85,11.9,-9.31,57.76720,-152.41058,81.2,81.5,52125.9,33292,3.4,27,25.7,0,0,19.880,19.907,29.043,25.9,0
08/08/2024,02:05:51 PM,0,KIS1,80.5,7.34,9.982,754.2,36525.8,33.41,66.48,0,51216.2,-48.13,-11.95,-4.91,5.85,11.9,-9.40,57.76720,-152.41058,81.1,81.4,52124.0,33291,3.3,27,25.7,0,0,19.879,19.891,29.020,25.8,0
08/08/2024,02:05:53 PM,0,KIS1,80.3,7.32,9.981,754.1,36522.1,33.41,19.10,0,51213.2,-48.70,-12.09,-4.94,5.85,11.9,-9.48,57.76720,-152.41058,80.9,81.2,52120.9,33289,3.2,27,25.7,0,0,19.837,19.876,28.997,25.8,0
08/08/2024,02:05:55 PM,0,KIS1,80.0,7.30,9.980,754.0,36519.4,33.41,19.61,0,51210.3,-49.54,-12.31,-4.97,5.85,11.9,-9.56,57.76720,-152.41057,80.7,81.0,52118.0,33287,3.3,27,25.7,0,0,19.926,19.881,29.004,25.8,0
08/08/2024,02:05:56 PM,0,KIS1,79.9,7.29,9.980,754.2,36518.6,33.41,25.40,0,51209.5,-49.77,-12.36,-5.01,5.85,11.9,-9.66,57.76719,-152.41058,80.5,80.8,52117.1,33286,3.2,27,25.7,0,0,19.881,19.882,29.005,25.8,0
08/08/2024,02:05:57 PM,0,KIS1,79.8,7.28,9.980,754.2,36517.5,33.41,17.98,0,51208.0,-49.90,-12.39,-5.05,5.85,11.9,-9.77,57.76719,-152.41058,80.4,80.7,52115.7,33285,3.2,27,25.7,0,0,19.832,19.875,28.995,25.8,0
08/08/2024,02:05:58 PM,0,KIS1,79.7,7.27,9.980,753.9,36517.1,33.41,20.46,0,51207.2,-49.49,-12.29,-5.08,5.85,11.9,-9.83,57.76719,-152.41058,80.3,80.6,52114.8,33285,3.0,27,25.7,0,0,19.796,19.865,28.981,25.8,0
08/08/2024,02:05:59 PM,0,KIS1,79.6,7.26,9.981,753.9,36516.9,33.41,17.96,0,51206.2,-49.40,-12.27,-5.15,5.85,11.9,-10.04,57.76719,-152.41058,80.2,80.5,52113.8,33284,3.1,27,25.7,0,0,19.838,19.863,28.979,25.8,0
08/08/2024,02:06:00 PM,0,KIS1,79.5,7.25,9.981,754.1,36516.6,33.40,15.71,0,51205.3,-48.27,-11.99,-5.15,5.85,11.9,-10.02,57.76719,-152.41058,80.1,80.4,52112.9,33283,3.3,27,25.7,0,0,19.857,19.863,28.978,25.8,0
08/08/2024,02:06:01 PM,0,KIS1,79.4,7.24,9.982,754.2,36516.6,33.40,13.10,0,51204.7,-47.22,-11.73,-5.15,5.85,11.9,-10.05,57.76719,-152.41058,80.0,80.4,52112.3,33283,3.6,27,25.7,0,0,19.851,19.862,28.976,25.8,0
08/08/2024,02:06:02 PM,0,KIS1,79.4,7.24,9.982,754.1,36518.4,33.41,12.79,0,51207.1,-46.59,-11.57,-5.13,5.85,11.9,-9.98,57.76720,-152.41058,80.0,80.3,52114.7,33285,3.7,27,25.7,0,0,19.817,19.858,28.970,25.8,0
08/08/2024,02:06:04 PM,0,KIS1,79.2,7.23,9.983,754.0,36522.0,33.41,11.40,0,51211.0,-45.27,-11.24,-5.07,5.85,11.9,-9.83,57.76720,-152.41057,79.9,80.2,52118.7,33287,3.5,27,25.7,0,0,19.453,19.828,28.928,25.8,0
08/08/2024,02:06:05 PM,0,KIS1,79.2,7.23,9.984,754.0,36524.2,33.41,10.57,0,51212.3,-45.17,-11.21,-5.12,5.85,11.9,-9.96,57.76720,-152.41057,79.8,80.2,52120.1,33288,3.5,27,25.7,0,0,19.280,19.797,28.882,25.8,0
08/08/2024,02:06:06 PM,0,KIS1,79.2,7.22,9.985,754.1,36526.0,33.41,9.96,0,51213.0,-45.25,-11.23,-5.11,5.85,11.9,-9.92,57.76719,-152.41057,79.8,80.1,52120.8,33288,3.1,27,25.7,0,0,19.076,18.980,27.690,25.8,0
08/08/2024,02:06:07 PM,0,KIS1,79.2,7.22,9.987,754.2,36528.0,33.41,9.29,0,51213.8,-44.99,-11.17,-5.20,5.85,11.9,-10.17,57.76719,-152.41057,79.8,80.1,52121.6,33289,3.1,27,25.7,0,0,18.969,18.923,27.606,25.8,0
08/08/2024,02:06:08 PM,0,KIS1,79.2,7.22,9.989,754.0,36530.1,33.41,8.65,0,51214.2,-45.48,-11.29,-5.29,5.85,11.9,-10.39,57.76720,-152.41057,79.8,80.1,52122.0,33289,3.3,27,25.7,0,0,18.585,18.432,26.891,25.8,0
08/08/2024,02:06:09 PM,0,KIS1,79.2,7.22,9.992,754.0,36532.6,33.41,8.13,0,51213.2,-46.10,-11.44,-5.32,5.85,11.9,-10.48,57.76720,-152.41058,79.8,80.1,52121.0,33289,3.8,27,25.7,0,0,18.272,18.343,26.761,25.8,0
08/08/2024,02:06:10 PM,0,KIS1,79.2,7.22,9.998,753.9,36537.5,33.41,7.67,0,51212.3,-46.67,-11.59,-5.32,5.85,11.9,-10.50,57.76720,-152.41058,79.8,80.1,52120.0,33288,4.1,27,25.7,0,0,18.172,18.211,26.568,25.8,0
08/08/2024,02:06:12 PM,0,KIS1,79.2,7.22,10.009,753.8,36548.3,33.41,6.65,0,51212.1,-46.76,-11.61,-5.34,5.85,11.9,-10.53,57.76720,-152.41058,79.8,80.1,52119.8,33288,4.0,27,25.7,0,0,17.812,18.074,26.368,25.8,0
08/08/2024,02:06:14 PM,0,KIS1,79.2,7.21,10.030,754.0,36567.0,33.41,4.68,0,51209.4,-46.60,-11.57,-5.28,5.85,11.9,-10.39,57.76721,-152.41058,79.8,80.1,52117.0,33286,5.5,27,25.7,0,0,17.447,17.844,26.032,25.8,0
08/08/2024,02:06:15 PM,0,KIS1,79.2,7.21,10.042,754.3,36576.2,33.41,4.06,0,51207.6,-46.57,-11.56,-5.24,5.85,11.9,-10.27,57.76720,-152.41058,79.8,80.1,52115.2,33285,4.5,27,25.7,0,0,17.221,17.742,25.883,25.8,0
08/08/2024,02:06:16 PM,0,KIS1,79.1,7.21,10.053,754.2,36585.6,33.41,3.60,0,51203.9,-46.36,-11.51,-5.18,5.85,11.9,-10.13,57.76720,-152.41058,79.8,80.1,52111.4,33283,4.2,27,25.7,0,0,16.908,16.736,24.415,25.8,0
08/08/2024,02:06:17 PM,0,KIS1,79.1,7.20,10.068,754.1,36596.3,33.41,2.61,0,51197.8,-45.42,-11.28,-5.15,5.85,11.9,-10.03,57.76720,-152.41058,79.7,80.1,52105.2,33279,4.2,27,25.7,0,0,16.664,16.664,24.310,25.8,0
08/08/2024,02:06:19 PM,0,KIS1,79.1,7.20,10.083,754.0,36605.7,33.40,1.96,0,51192.5,-45.27,-11.24,-5.13,5.85,11.9,-9.98,57.76720,-152.41058,79.8,80.1,52099.7,33275,4.7,27,25.7,0,0,16.506,16.599,24.216,25.8,0
08/08/2024,02:06:20 PM,0,KIS1,79.2,7.21,10.091,753.9,36610.8,33.40,1.71,0,51187.1,-45.15,-11.21,-5.10,5.85,11.9,-9.91,57.76719,-152.41058,79.8,80.1,52094.2,33272,4.8,27,25.7,0,0,16.232,16.418,23.952,25.8,0
08/08/2024,02:06:21 PM,0,KIS1,79.2,7.21,10.097,753.9,36612.5,33.40,1.39,0,51181.4,-44.87,-11.14,-5.08,5.85,11.9,-9.85,57.76720,-152.41058,79.9,80.2,52088.4,33268,6.6,27,25.7,0,0,15.832,16.207,23.644,25.8,0
08/08/2024,02:06:23 PM,0,KIS1,79.6,7.24,10.097,754.2,36603.4,33.39,1.12,0,51168.1,-45.13,-11.20,-5.02,5.85,11.9,-9.68,57.76720,-152.41058,80.2,80.5,52074.8,33259,5.3,27,25.7,0,0,15.456,15.875,23.160,25.8,0
08/08/2024,02:06:25 PM,0,KIS1,83.7,7.62,10.092,754.3,36588.1,33.38,0.95,0,51153.1,-47.12,-11.70,-4.98,5.85,11.9,-9.58,57.76720,-152.41058,84.4,84.7,52059.6,33250,5.1,27,25.7,0,0,14.875,14.856,21.673,25.8,0
08/08/2024,02:06:26 PM,0,KIS1,84.5,7.69,10.089,754.1,36578.3,33.37,0.87,0,51144.0,-47.82,-11.88,-5.02,5.85,11.9,-9.67,57.76720,-152.41058,85.2,85.5,52050.4,33244,4.8,27,25.7,0,0,14.693,14.517,21.178,25.8,0
08/08/2024,02:06:27 PM,0,KIS1,85.4,7.77,10.087,754.2,36570.7,33.36,0.81,0,51136.1,-48.04,-11.93,-5.02,5.85,11.9,-9.68,57.76720,-152.41058,86.0,86.4,52042.3,33238,5.1,27,25.7,0,0,14.286,14.302,20.864,25.8,0
08/08/2024,02:06:28 PM,0,KIS1,85.7,7.80,10.087,754.2,36565.2,33.36,0.75,0,51128.1,-48.11,-11.95,-4.98,5.85,11.9,-9.57,57.76720,-152.41058,86.3,86.7,52034.2,33233,5.3,27,25.7,0,0,14.031,14.107,20.580,25.8,0
08/08/2024,02:06:29 PM,0,KIS1,85.9,7.82,10.088,754.0,36563.3,33.36,0.73,0,51124.5,-48.34,-12.01,-4.96,5.85,11.9,-9.53,57.76720,-152.41058,86.6,86.9,52030.5,33231,5.6,27,25.7,0,0,13.980,14.040,20.481,25.7,0
