,,,SENSOR SERIAL NUMBER:,23G100693,23G100693,23H103732,23H106348,23H103732,23H103732,23H105119,23H105119,23H103732,23H105951,23H105951,23H105951,23J102724,23J102724,23H105951,23H106348,23H106348,23G100693,23G100693,23H103732,23H103732,23H106348,23H103732,23H103732,23H105951,23H105951,23H102976,23H102976,23H102976,23H103732,
Date (MM/DD/YYYY),Time (hh:mm:ss tt),Time (Fract. Sec),Site Name,DO ( % Sat ),DO ( mg/L ),Temp ( °C ),Barometer ( mmHg ),Cond ( µS/cm ),Sal ( psu ),Turbidity ( FNU ),TSS ( mg/L ),Sp Cond ( µS/cm ),Chlorophyll ( µg/L ),Chlorophyll ( RFU ),Phycoerythrin ( RFU ),Battery Power ( voltage ),Cable Power ( voltage ),Phycoerythrin ( µg/L ),GPS Latitude ( ° ),GPS Longitude ( ° ),DO ( % LocalB ),DO ( % CB ),nLFCond ( µS/cm ),TDS ( mg/L ),Altitude ( m ),Resistivity ( ohms-cm ),Water Density ( Sigma-T ),Chlorophyll ( cells/mL ),Phycoerythrin ( cells/mL ),Vertical Position ( m ),Depth ( m ),Absolute Pressure ( psi a ),Water Density ( Sigma ),Fault Code
10/17/2023,4:04:17 PM,0,BCF1,83.4,7.96,8.594,739.6,33008.8,31.05,0.68,0,48072.3,0,0.06,-0.43,6.4,11.9,-3.58,59.46781,-151.51842,85.7,87,48914.9,31247,-5.7,30,24.1,0,0,1.878,2.373,3.456,24.1,0
10/17/2023,4:04:18 PM,0,BCF1,83.4,7.96,8.594,739.6,33006.8,31.05,0.66,0,48069.2,-0.03,0.05,-0.43,6.4,11.9,-3.57,59.46781,-151.5184,85.7,87,48911.7,31245,-5.4,30,24.1,0,0,1.792,2.335,3.401,24.1,0
10/17/2023,4:04:19 PM,0,BCF1,83.3,7.96,8.594,739.5,33003.9,31.05,0.66,0,48064.8,-0.02,0.06,-0.43,6.4,11.9,-3.59,59.46781,-151.5184,85.7,87,48907.2,31242,-5.4,30,24.1,0,0,1.675,2.295,3.343,24.1,0
10/17/2023,4:04:20 PM,0,BCF1,83.3,7.96,8.595,739.4,33000.5,31.04,0.67,0,48059.4,-0.03,0.06,-0.42,6.4,11.9,-3.57,59.46781,-151.51842,85.7,87,48901.8,31239,-5.3,30,24.1,0,0,1.621,2.232,3.252,24.1,0
10/17/2023,4:04:21 PM,0,BCF1,83.3,7.96,8.595,739.6,32997.7,31.04,0.66,0,48055.1,-0.02,0.06,-0.42,6.4,11.9,-3.55,59.46781,-151.5184,85.6,87,48897.4,31236,-4.9,30,24.1,0,0,1.621,2.212,3.221,24.1,0
10/17/2023,4:04:22 PM,0,BCF1,83.3,7.96,8.595,739.4,32994.6,31.04,0.66,0,48050.2,-0.06,0.05,-0.43,6.4,11.9,-3.58,59.46781,-151.5184,85.6,87,48892.5,31233,-4.5,30,24.1,0,0,1.515,1.477,2.152,24.1,0
10/17/2023,4:04:23 PM,0,BCF1,83.3,7.96,8.596,739.4,32991.9,31.03,0.64,0,48046,-0.05,0.05,-0.4,6.4,11.9,-3.51,59.46781,-151.5184,85.6,87,48888.2,31230,-4.6,30,24.1,0,0,1.418,1.356,1.975,24.1,0
10/17/2023,4:04:24 PM,0,BCF1,83.3,7.95,8.596,739.6,32990.8,31.03,0.64,0,48044.1,-0.06,0.05,-0.4,6.4,11.9,-3.49,59.46782,-151.51842,85.6,87,48886.2,31229,-4.4,30,24.1,0,0,1.327,1.245,1.814,24.1,0
10/17/2023,4:04:25 PM,0,BCF1,83.3,7.95,8.596,739.6,32986.7,31.03,0.63,0,48037.6,-0.04,0.05,-0.37,6.4,11.9,-3.42,59.46782,-151.51842,85.6,86.9,48879.6,31224,-4.3,30,24.1,0,0,1.156,1.123,1.636,24.1,0
10/17/2023,4:04:26 PM,0,BCF1,83.3,7.95,8.596,739.6,32985.3,31.02,0.63,0,48035.2,-0.03,0.05,-0.36,6.4,11.9,-3.4,59.46782,-151.51842,85.6,86.9,48877.2,31223,-4,30,24.1,0,0,1.111,1.118,1.628,24.1,0
10/17/2023,4:04:27 PM,0,BCF1,83.2,7.95,8.597,739.6,32982.7,31.02,0.62,0,48030.9,0.01,0.06,-0.37,6.4,11.9,-3.43,59.46782,-151.5184,85.5,86.9,48872.8,31220,-3.9,30,24.1,0,0,1.008,1.067,1.555,24.1,0
10/17/2023,4:04:28 PM,0,BCF1,83.2,7.95,8.597,739.6,32980.8,31.02,0.61,0,48027.8,-0.02,0.06,-0.39,6.4,11.9,-3.46,59.46782,-151.5184,85.5,86.9,48869.7,31218,-3.3,30,24.1,0,0,0.866,0.989,1.44,24.1,0
10/17/2023,4:04:29 PM,0,BCF1,83.2,7.95,8.597,739.3,32978.6,31.02,0.62,0,48024,0,0.06,-0.39,6.4,11.9,-3.48,59.46782,-151.5184,85.5,86.9,48865.8,31216,-3.1,30,24.1,0,0,0.734,0.923,1.344,24.1,0
10/17/2023,4:04:30 PM,0,BCF1,83.2,7.94,8.598,739.6,32976.8,31.01,0.62,0,48020.9,0,0.06,-0.4,6.4,11.9,-3.51,59.46782,-151.5184,85.5,86.8,48862.7,31214,-3.1,30,24.1,0,0,0.602,0.853,1.242,24.1,0
10/17/2023,4:04:31 PM,0,BCF1,83.2,7.94,8.598,739.4,32974.1,31.01,0.62,0,48016.6,-0.02,0.06,-0.39,6.4,11.9,-3.47,59.46782,-151.5184,85.5,86.8,48858.2,31211,-3.2,30,24.1,0,0,0.512,0.788,1.148,24.1,0
10/17/2023,4:04:32 PM,0,BCF1,83.1,7.94,8.598,739.3,32972,31.01,0.61,0,48013.1,-0.04,0.05,-0.39,6.4,11.9,-3.47,59.46782,-151.5184,85.5,86.8,48854.7,31209,-3.4,30,24.1,0,0,0.469,0.737,1.073,24.1,0
10/17/2023,4:04:33 PM,0,BCF1,83.1,7.94,8.599,739.3,32968.8,31.01,0.61,0,48007.9,-0.04,0.05,-0.39,6.4,11.9,-3.48,59.46782,-151.5184,85.4,86.8,48849.4,31205,-3.3,30,24.1,0,0,0.462,0.692,1.007,24.1,0
10/17/2023,4:04:34 PM,0,BCF1,83.1,7.93,8.599,739.5,32964.1,31,0.62,0,48000.4,-0.03,0.06,-0.4,6.4,11.9,-3.51,59.46782,-151.5184,85.4,86.7,48841.8,31200,-3.2,30,24,0,0,0.463,0.664,0.967,24.1,0
10/17/2023,4:04:35 PM,0,BCF1,83.1,7.93,8.6,739.5,32960.9,31,0.61,0,47995.1,-0.06,0.05,-0.41,6.4,11.9,-3.52,59.46782,-151.5184,85.4,86.7,48836.4,31197,-3,30,24,0,0,0.439,0.64,0.932,24.1,0
10/17/2023,4:04:36 PM,0,BCF1,83,7.93,8.6,739.6,32958.8,30.99,0.62,0,47991.8,-0.05,0.05,-0.4,6.4,11.9,-3.5,59.46782,-151.5184,85.3,86.7,48833.1,31195,-3.1,30,24,0,0,0.393,0.618,0.9,24,0
10/17/2023,4:04:37 PM,0,BCF1,83,7.93,8.6,739.1,32957.2,30.99,0.62,0,47989.3,-0.05,0.05,-0.41,6.4,11.9,-3.53,59.46783,-151.5184,85.3,86.6,48830.5,31193,-2.8,30,24,0,0,0.365,0.592,0.862,24,0
10/17/2023,4:04:38 PM,0,BCF1,83,7.92,8.6,739.7,32954.3,30.99,0.62,0,47984.6,-0.08,0.04,-0.41,6.4,11.9,-3.53,59.46783,-151.5184,85.2,86.6,48825.8,31190,-3,30,24,0,0,0.366,0.574,0.836,24,0
