Kor MEASUREMENT DATA FILE EXPORT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FILE CREATED:  ,11/2/2023 11:17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/25/2023,11:11:12 AM,0,SBR1,98.7,9.6,8.375,765.4,30807.2,28.95,0.44,0,45140.7,0.74,0.25,0.09,6.35,11.9,-2.12,60.63697,-146.00446,98,103,45928.6,29341,7.4,32,22.5,0,0,4.019,4.006,5.825,22.5,0
10/25/2023,11:11:13 AM,0,SBR1,98.8,9.61,8.387,765.1,30808.6,28.94,0.56,0,45130.1,0.95,0.3,0.97,6.35,11.9,0.33,60.63697,-146.00446,98.1,103.1,45918,29335,7.1,32,22.5,0,0,4.067,4.036,5.87,22.5,0
10/25/2023,11:11:14 AM,0,SBR1,98.8,9.61,8.397,765.6,30815.6,28.94,0.62,0,45125.5,1.27,0.38,0.87,6.35,11.9,0.06,60.63697,-146.00446,98.1,103.1,45913.5,29332,7.1,32,22.5,0,0,4.129,4.066,5.912,22.5,0
10/25/2023,11:11:15 AM,0,SBR1,98.7,9.6,8.409,765.2,30837.3,28.95,0.52,0,45144.3,1.63,0.47,1.17,6.35,11.9,0.89,60.63697,-146.00446,98.1,103.1,45932.7,29344,6.8,32,22.5,0,0,4.204,4.1,5.963,22.5,0
10/25/2023,11:11:16 AM,0,SBR1,98.7,9.6,8.42,765.2,30854.1,28.96,0.5,0,45153,1.44,0.42,1.37,6.35,11.9,1.45,60.63697,-146.00446,98.1,103.1,45941.9,29349,6.9,32,22.5,0,0,4.387,4.154,6.042,22.5,0
10/25/2023,11:11:17 AM,0,SBR1,98.8,9.6,8.433,765.1,30929.5,29.03,0.58,0,45249.2,1.51,0.44,0.62,6.35,11.9,-0.64,60.63697,-146.00446,98.2,103.1,46039.8,29412,6.8,32,22.5,0,0,4.561,4.221,6.139,22.6,0
10/25/2023,11:11:18 AM,0,SBR1,98.8,9.59,8.446,765,30958.4,29.04,0.56,0,45273.3,1.45,0.42,0.59,6.35,11.9,-0.73,60.63697,-146.00446,98.1,103.1,46064.7,29428,6.7,32,22.5,0,0,4.641,4.286,6.233,22.6,0
10/25/2023,11:11:20 AM,0,SBR1,98.5,9.56,8.473,765.4,30915.6,28.98,0.5,0,45176.2,1.01,0.31,0.23,6.35,11.9,-1.75,60.63696,-146.00446,97.8,102.8,45966.2,29365,6.4,32,22.5,0,0,4.785,4.398,6.396,22.5,0
10/25/2023,11:11:22 AM,0,SBR1,98.2,9.53,8.497,765,30910,28.95,0.47,0,45139.7,1.83,0.52,0.77,6.35,11.9,-0.23,60.63696,-146.00446,97.6,102.5,45929.5,29341,5.9,32,22.5,0,0,5.047,4.5,6.544,22.5,0
10/25/2023,11:11:23 AM,0,SBR1,98.1,9.52,8.505,765.3,30913.3,28.95,0.44,0,45132.1,1.88,0.53,1.22,6.35,11.9,1.04,60.63696,-146.00446,97.5,102.5,45921.9,29336,5.8,32,22.5,0,0,5.18,4.556,6.625,22.5,0
10/25/2023,11:11:24 AM,0,SBR1,98.1,9.52,8.515,765.1,30916.2,28.95,0.46,0,45126.1,1.85,0.52,0.92,6.35,11.9,0.19,60.63696,-146.00446,97.5,102.4,45915.9,29332,5.6,32,22.5,0,0,5.3,5.362,7.797,22.5,0
10/25/2023,11:11:25 AM,0,SBR1,98.1,9.51,8.522,764.9,30917.5,28.94,0.36,0,45116.8,1.02,0.32,0.1,6.35,11.9,-2.1,60.63696,-146.00446,97.5,102.4,45906.6,29326,5.5,32,22.4,0,0,5.403,5.447,7.921,22.5,0
10/25/2023,11:11:26 AM,0,SBR1,98,9.5,8.531,765.2,30920.4,28.94,0.39,0,45111.7,1.08,0.33,0.66,6.35,11.9,-0.52,60.63696,-146.00446,97.3,102.3,45901.5,29323,5.6,32,22.4,0,0,5.506,5.555,8.078,22.5,0
10/25/2023,11:11:28 AM,0,SBR1,97.9,9.49,8.545,765,30929.5,28.93,0.48,0,45106.9,1.42,0.42,1.16,6.35,11.9,0.86,60.63696,-146.00446,97.3,102.2,45896.9,29320,5.6,32,22.4,0,0,5.712,5.671,8.246,22.5,0
10/25/2023,11:11:29 AM,0,SBR1,97.9,9.49,8.551,765.2,30944.7,28.94,0.47,0,45120.9,1.12,0.34,0.33,6.35,11.9,-1.46,60.63696,-146.00446,97.2,102.2,45911.2,29329,5.6,32,22.4,0,0,5.755,5.691,8.276,22.5,0
10/25/2023,11:11:30 AM,0,SBR1,97.9,9.48,8.556,765,30991.2,28.99,0.52,0,45182.4,0.9,0.29,0.04,6.35,11.9,-2.28,60.63696,-146.00447,97.2,102.2,45973.8,29369,5.6,32,22.5,0,0,5.901,5.773,8.396,22.5,0
10/25/2023,11:11:31 AM,0,SBR1,97.9,9.48,8.56,765.1,31024.5,29.02,0.46,0,45225.6,0.9,0.29,0.01,6.35,11.9,-2.35,60.63696,-146.00447,97.2,102.2,46017.8,29397,5.4,32,22.5,0,0,5.957,5.818,8.461,22.5,0
10/25/2023,11:11:32 AM,0,SBR1,97.9,9.48,8.564,765.7,31035.4,29.03,0.4,0,45236.9,1.1,0.34,0.13,6.35,11.9,-2.03,60.63696,-146.00447,97.2,102.2,46029.3,29404,5.1,32,22.5,0,0,6.105,5.868,8.534,22.5,0
10/25/2023,11:11:33 AM,0,SBR1,98.1,9.49,8.568,765.1,31065.6,29.05,0.51,0,45274.8,1.15,0.35,0.35,6.35,11.9,-1.41,60.63696,-146.00447,97.4,102.4,46068.1,29429,5,32,22.5,0,0,6.238,5.923,8.614,22.6,0
10/25/2023,11:11:34 AM,0,SBR1,98.1,9.49,8.574,765.4,31088.9,29.07,0.58,0,45302.4,1.01,0.31,0.82,6.35,11.9,-0.09,60.63696,-146.00447,97.4,102.4,46096.2,29447,5.2,32,22.5,0,0,6.343,5.977,8.693,22.6,0
10/25/2023,11:11:36 AM,0,SBR1,98.1,9.49,8.589,765.4,31210.5,29.19,0.61,0,45460.5,1.47,0.43,1.19,6.35,11.9,0.96,60.63696,-146.00447,97.4,102.4,46257.2,29549,5.3,32,22.6,0,0,6.623,6.101,8.874,22.7,0
10/25/2023,11:11:37 AM,0,SBR1,98.1,9.49,8.599,765.4,31232.1,29.2,0.55,0,45480.2,1.3,0.39,0.55,6.35,11.9,-0.85,60.63696,-146.00447,97.4,102.4,46277.4,29562,5.4,32,22.6,0,0,6.737,6.16,8.96,22.7,0
10/25/2023,11:11:38 AM,0,SBR1,98.2,9.49,8.611,765.3,31266.7,29.23,0.46,0,45514.4,1.31,0.39,0.01,6.35,11.9,-2.34,60.63696,-146.00447,97.5,102.5,46312.4,29584,5.3,32,22.7,0,0,6.892,6.949,10.108,22.7,0
10/25/2023,11:11:39 AM,0,SBR1,98.1,9.48,8.626,765.3,31295.7,29.25,0.44,0,45539.7,1.29,0.38,0.22,6.35,11.9,-1.75,60.63696,-146.00447,97.5,102.5,46338.4,29601,5.3,32,22.7,0,0,6.96,6.999,10.18,22.7,0
10/25/2023,11:11:41 AM,0,SBR1,97.9,9.45,8.661,765.1,31269.4,29.19,0.44,0,45457.8,1.75,0.5,1.6,6.35,11.9,2.1,60.63695,-146.00447,97.2,102.2,46255.5,29548,5,32,22.6,0,0,7.124,7.111,10.343,22.7,0
10/25/2023,11:11:42 AM,0,SBR1,97.8,9.44,8.679,765.1,31267.8,29.17,0.42,0,45429.9,2.15,0.6,1.41,6.35,11.9,1.56,60.63695,-146.00447,97.2,102.1,46227.3,29529,5,32,22.6,0,0,7.226,7.169,10.426,22.7,0
10/25/2023,11:11:43 AM,0,SBR1,97.8,9.44,8.699,765.4,31281.5,29.17,0.44,0,45427,1.87,0.53,0.73,6.35,11.9,-0.33,60.63695,-146.00447,97.2,102.1,46224.6,29528,4.9,32,22.6,0,0,7.287,7.206,10.48,22.7,0
10/25/2023,11:11:44 AM,0,SBR1,97.8,9.43,8.717,765.1,31296.8,29.17,0.42,0,45423.6,1.28,0.38,0.54,6.35,11.9,-0.87,60.63695,-146.00447,97.2,102.1,46221.4,29525,5.1,32,22.6,0,0,7.437,7.279,10.587,22.6,0
10/25/2023,11:11:45 AM,0,SBR1,97.7,9.42,8.737,765.1,31300.5,29.16,0.42,0,45407.4,0.88,0.28,0.3,6.35,11.9,-1.55,60.63696,-146.00447,97.1,102,46205.2,29515,5.2,32,22.6,0,0,7.527,7.349,10.688,22.6,0
10/25/2023,11:11:47 AM,0,SBR1,97.7,9.41,8.771,765.1,31329.6,29.16,0.53,0,45405.7,1.8,0.51,1.67,6.35,11.9,2.29,60.63696,-146.00447,97,102,46203.8,29514,5.2,32,22.6,0,0,7.865,7.502,10.911,22.6,0
10/25/2023,11:11:49 AM,0,SBR1,97.5,9.39,8.804,765.6,31340.4,29.15,0.35,0,45380.7,1.74,0.5,0.76,6.35,11.9,-0.25,60.63696,-146.00447,96.8,101.8,46178.8,29497,5.4,32,22.6,0,0,8.161,7.64,11.112,22.6,0
10/25/2023,11:11:50 AM,0,SBR1,97.5,9.38,8.819,765.1,31355.8,29.15,0.4,0,45383.8,0.82,0.27,0.84,6.35,11.9,-0.02,60.63696,-146.00447,96.8,101.8,46182.1,29499,5.5,32,22.6,0,0,8.312,7.71,11.213,22.6,0
10/25/2023,11:11:51 AM,0,SBR1,97.5,9.37,8.831,765.2,31392.2,29.17,0.38,0,45418.7,1.26,0.38,1.29,6.35,11.9,1.22,60.63696,-146.00447,96.8,101.7,46217.8,29522,5.5,32,22.6,0,0,8.466,8.555,12.443,22.6,0
10/25/2023,11:11:53 AM,0,SBR1,97.7,9.39,8.857,765,31692.5,29.46,0.52,0,45820.6,1.08,0.33,1.19,6.35,11.9,0.95,60.63696,-146.00447,97.1,102,46627.1,29783,5.9,32,22.8,0,0,8.795,8.857,12.884,22.9,0
10/25/2023,11:11:54 AM,0,SBR1,98,9.4,8.874,765.3,31738.1,29.5,0.46,0,45867.2,1.44,0.42,1.57,6.35,11.9,2.01,60.63696,-146.00447,97.3,102.3,46674.6,29814,6.1,32,22.8,0,0,8.97,8.955,13.027,22.9,0
10/25/2023,11:11:55 AM,0,SBR1,98.1,9.4,8.893,765.2,31826.4,29.57,0.53,0,45967.8,2.67,0.73,1.99,6.35,11.9,3.19,60.63696,-146.00447,97.4,102.4,46777.2,29879,6.2,31,22.9,0,0,9.115,9.05,13.167,22.9,0
10/25/2023,11:11:56 AM,0,SBR1,98.1,9.39,8.919,765.1,31836.9,29.56,0.51,0,45955.2,3.42,0.92,2.7,6.35,11.9,5.19,60.63696,-146.00447,97.4,102.4,46764.7,29871,6.3,31,22.9,0,0,9.201,9.123,13.273,22.9,0
10/25/2023,11:11:57 AM,0,SBR1,98,9.38,8.929,765.1,31828.3,29.54,0.47,0,45925.6,2.8,0.76,2.65,6.35,11.9,5.05,60.63696,-146.00447,97.4,102.3,46734.7,29852,6.2,31,22.9,0,0,9.278,9.158,13.323,22.9,0
10/25/2023,11:11:58 AM,0,SBR1,98,9.38,8.972,765,31918.7,29.6,0.35,0,46006.2,1.52,0.44,1.2,6.35,11.9,0.98,60.63696,-146.00447,97.4,102.3,46817.1,29904,6.1,31,22.9,0,0,9.563,9.272,13.489,23,0
10/25/2023,11:11:59 AM,0,SBR1,98,9.37,9,765.2,32054.9,29.71,0.36,0,46162.3,1.27,0.38,1.61,6.35,11.9,2.12,60.63696,-146.00447,97.4,102.3,46976.2,30005,6,31,23,0,0,9.634,9.318,13.557,23,0
10/25/2023,11:12:00 AM,0,SBR1,97.9,9.35,9.035,765.3,32086.7,29.72,0.44,0,46169.2,1.28,0.38,1.71,6.35,11.9,2.39,60.63696,-146.00447,97.3,102.2,46983.6,30010,5.9,31,23,0,0,9.756,9.392,13.666,23,0
10/25/2023,11:12:01 AM,0,SBR1,98,9.35,9.068,765.4,32159.2,29.76,0.41,0,46225.6,2.21,0.61,1.41,6.35,11.9,1.56,60.63696,-146.00447,97.3,102.3,47041.3,30047,5.8,31,23,0,0,9.936,9.464,13.769,23.1,0
10/25/2023,11:12:02 AM,0,SBR1,98.1,9.34,9.109,765.1,32276.9,29.85,0.42,0,46349.2,2.87,0.78,2.26,6.35,11.9,3.94,60.63696,-146.00447,97.4,102.4,47167.4,30127,5.6,31,23.1,0,0,10.063,9.539,13.879,23.1,0
10/25/2023,11:12:03 AM,0,SBR1,98.2,9.35,9.149,765.2,32323.4,29.86,0.45,0,46358.5,2.31,0.64,2.13,6.35,11.9,3.6,60.63696,-146.00447,97.6,102.6,47177.2,30133,5.4,31,23.1,0,0,10.169,9.609,13.982,23.1,0
10/25/2023,11:12:05 AM,0,SBR1,98.5,9.34,9.252,765.2,32665.5,30.13,0.44,0,46726.5,4.14,1.1,1.88,6.35,11.9,2.89,60.63696,-146.00447,97.9,102.9,47552.4,30372,5.1,31,23.3,0,0,10.484,10.536,15.333,23.3,0
10/25/2023,11:12:07 AM,0,SBR1,98.3,9.3,9.355,765.2,32860.8,30.24,0.37,0,46873.6,1.79,0.51,0.82,6.35,11.9,-0.08,60.63695,-146.00449,97.6,102.6,47702.8,30468,4.8,30,23.3,0,0,10.905,10.857,15.802,23.4,0
10/25/2023,11:12:09 AM,0,SBR1,97.8,9.22,9.463,765.2,32912.6,30.21,0.43,0,46811,2.15,0.6,2.52,6.35,11.9,4.69,60.63695,-146.00449,97.2,102.1,47639.7,30427,4.8,30,23.3,0,0,11.238,11.033,16.058,23.4,0
10/25/2023,11:12:10 AM,0,SBR1,97.5,9.19,9.514,765.5,32937.5,30.18,0.38,0,46771.4,2.16,0.6,1.94,6.35,11.9,3.05,60.63695,-146.00449,96.8,101.8,47599.6,30401,4.7,30,23.3,0,0,11.406,11.129,16.197,23.3,0
10/25/2023,11:12:11 AM,0,SBR1,97.2,9.15,9.575,765.1,32946.4,30.15,0.35,0,46717.1,1.88,0.53,1.29,6.35,11.9,1.22,60.63695,-146.00449,96.6,101.5,47544.5,30366,4.7,30,23.2,0,0,11.569,11.212,16.318,23.3,0
10/25/2023,11:12:12 AM,0,SBR1,97.1,9.13,9.605,765.1,32949.7,30.13,0.31,0,46683.6,1.86,0.53,1.44,6.35,11.9,1.66,60.63695,-146.00449,96.4,101.3,47510.6,30344,4.8,30,23.2,0,0,11.703,11.264,16.393,23.3,0
10/25/2023,11:12:13 AM,0,SBR1,96.8,9.1,9.657,765.4,32958.8,30.08,0.34,0,46621.3,2.03,0.57,0.83,6.35,11.9,-0.06,60.63695,-146.00449,96.2,101.1,47447.3,30304,4.8,30,23.2,0,0,11.927,11.363,16.536,23.2,0
10/25/2023,11:12:14 AM,0,SBR1,96.5,9.05,9.737,765.2,32965.1,30.02,0.36,0,46529.9,1.42,0.42,0.52,6.35,11.9,-0.93,60.63695,-146.00449,95.8,100.7,47354.6,30244,4.9,30,23.1,0,0,12.077,12.137,17.662,23.2,0
10/25/2023,11:12:17 AM,0,SBR1,95.9,8.97,9.859,765.2,33196.2,30.15,0.45,0,46701.7,1.15,0.35,1.45,6.35,11.9,1.67,60.63695,-146.00449,95.3,100.1,47529.5,30356,5.1,30,23.2,0,0,12.594,12.647,18.406,23.3,0
10/25/2023,11:12:18 AM,0,SBR1,95.7,8.93,9.921,765.2,33366.7,30.27,0.53,0,46864,1.05,0.32,0.59,6.35,11.9,-0.74,60.63695,-146.00449,95.1,99.9,47694.7,30462,5.1,30,23.3,0,0,12.788,12.72,18.512,23.4,0
10/25/2023,11:12:19 AM,0,SBR1,95.6,8.92,9.964,765.2,33441.9,30.31,0.6,0,46916,1.28,0.38,0.99,6.35,11.9,0.4,60.63695,-146.00449,95,99.8,47747.6,30495,5.4,30,23.3,0,0,12.952,12.828,18.671,23.4,0
10/25/2023,11:12:21 AM,0,SBR1,94.9,8.82,10.038,765.1,33545.4,30.36,0.23,0,46967.6,1.15,0.35,0.17,6.35,11.9,-1.89,60.63696,-146.00449,94.3,99.1,47800.1,30529,5.7,30,23.3,0,0,13.196,13.013,18.94,23.4,0
10/25/2023,11:12:23 AM,0,SBR1,94.3,8.76,10.103,764.9,33615.6,30.37,0.4,0,46983.8,1.06,0.33,0.33,6.35,11.9,-1.45,60.63696,-146.00449,93.7,98.5,47816.4,30539,6,30,23.3,0,0,13.549,13.146,19.133,23.4,0
10/25/2023,11:12:24 AM,0,SBR1,94.1,8.73,10.137,765.5,33676.7,30.41,0.35,0,47032.6,1.09,0.33,1.19,6.35,11.9,0.96,60.63696,-146.00449,93.4,98.2,47866,30571,6.3,30,23.3,0,0,13.709,13.221,19.243,23.4,0
10/25/2023,11:12:25 AM,0,SBR1,93.8,8.69,10.165,765.1,33694.4,30.4,0.38,0,47015.9,0.83,0.27,1.31,6.35,11.9,1.3,60.63696,-146.00449,93.2,97.9,47849,30560,6.2,30,23.3,0,0,13.885,13.292,19.347,23.4,0
10/25/2023,11:12:27 AM,0,SBR1,93.3,8.63,10.227,765.2,33760.3,30.41,0.28,0,47030,1.4,0.41,0.44,6.35,11.9,-1.15,60.63696,-146.00449,92.6,97.4,47863.1,30570,6.3,30,23.3,0,0,14.368,14.454,21.037,23.4,0
10/25/2023,11:12:28 AM,0,SBR1,93,8.6,10.261,765.3,33761.3,30.39,0.26,0,46994.3,1.69,0.49,0.21,6.35,11.9,-1.78,60.63697,-146.00447,92.3,97.1,47826.7,30546,6.7,30,23.3,0,0,14.61,14.749,21.467,23.4,0
10/25/2023,11:12:29 AM,0,SBR1,92.8,8.57,10.291,765.3,33773.1,30.37,0.37,0,46968.4,1.3,0.39,0.57,6.35,11.9,-0.79,60.63697,-146.00447,92.1,96.9,47800.2,30529,6.9,30,23.3,0,0,14.823,14.799,21.539,23.4,0
10/25/2023,11:12:31 AM,0,SBR1,92.4,8.53,10.34,765.3,33773.9,30.33,0.38,0,46913.6,1.27,0.38,1.17,6.35,11.9,0.91,60.63697,-146.00447,91.7,96.4,47744.2,30494,6.9,30,23.3,0,0,15.164,14.966,21.782,23.4,0
10/25/2023,11:12:32 AM,0,SBR1,92.1,8.5,10.365,765.6,33774.7,30.31,0.35,0,46878,1.02,0.32,1.05,6.35,11.9,0.57,60.63697,-146.00447,91.5,96.2,47707.8,30471,7.1,30,23.2,0,0,15.378,15.113,21.995,23.3,0
10/25/2023,11:12:33 AM,0,SBR1,91.9,8.48,10.391,765.3,33779.2,30.3,0.29,0,46856.2,1.14,0.35,0.34,6.35,11.9,-1.44,60.63697,-146.00447,91.3,95.9,47685.5,30456,7.2,30,23.2,0,0,15.544,15.214,22.141,23.3,0
10/25/2023,11:12:34 AM,0,SBR1,91.6,8.45,10.421,765.1,33803.5,30.29,0.33,0,46849.4,1.55,0.45,0.04,6.35,11.9,-2.26,60.63697,-146.00449,91,95.7,47678.4,30452,7,30,23.2,0,0,15.784,15.357,22.35,23.3,0
10/25/2023,11:12:35 AM,0,SBR1,91.6,8.44,10.431,765.3,33804.8,30.29,0.3,0,46841.9,1.15,0.35,0.14,6.35,11.9,-1.98,60.63697,-146.00449,90.9,95.6,47670.7,30447,7,30,23.2,0,0,15.834,15.39,22.398,23.3,0
10/25/2023,11:12:37 AM,0,SBR1,91.2,8.4,10.469,765.4,33832.5,30.28,0.35,0,46831.5,1.46,0.43,1.06,6.35,11.9,0.6,60.63697,-146.00447,90.6,95.2,47660,30440,7.3,30,23.2,0,0,16.156,16.206,23.585,23.3,0
10/25/2023,11:12:38 AM,0,SBR1,91,8.38,10.48,765.4,33859.9,30.3,0.31,0,46854.6,1.02,0.32,0.74,6.35,11.9,-0.31,60.63697,-146.00447,90.4,95,47683.4,30455,7.4,30,23.2,0,0,16.344,16.478,23.981,23.3,0
10/25/2023,11:12:40 AM,0,SBR1,90.6,8.34,10.496,765.4,33893.6,30.32,0.43,0,46880.7,1.79,0.51,0.96,6.35,11.9,0.3,60.63697,-146.00447,90,94.6,47709.9,30472,7.3,30,23.2,0,0,16.747,16.672,24.264,23.3,0
10/25/2023,11:12:42 AM,0,SBR1,90.4,8.31,10.508,765.3,33962,30.38,0.44,0,46960.8,0.91,0.29,0.22,6.35,11.9,-1.77,60.63697,-146.00447,89.7,94.3,47791.4,30525,7.5,29,23.3,0,0,17.221,16.986,24.721,23.4,0
10/25/2023,11:12:43 AM,0,SBR1,90.2,8.3,10.513,765.4,33973.7,30.38,0.43,0,46971.5,0.73,0.25,-0.01,6.35,11.9,-2.4,60.63697,-146.00447,89.6,94.2,47802.1,30531,7.6,29,23.3,0,0,17.357,17.082,24.862,23.4,0
10/25/2023,11:12:44 AM,0,SBR1,90.1,8.28,10.517,765.4,33996.1,30.4,0.41,0,46996.8,0.53,0.19,-0.13,6.35,11.9,-2.74,60.63697,-146.00447,89.4,94,47827.9,30548,7.7,29,23.3,0,0,17.664,17.181,25.006,23.4,0
10/25/2023,11:12:45 AM,0,SBR1,90,8.27,10.519,765.5,34014.5,30.42,0.4,0,47019.7,0.91,0.29,0.13,6.35,11.9,-2.02,60.63697,-146.00447,89.3,93.9,47851.2,30563,7.7,29,23.3,0,0,17.846,18.029,26.241,23.4,0
10/25/2023,11:12:46 AM,0,SBR1,89.7,8.25,10.525,765.5,34022.9,30.42,0.32,0,47024.2,1.08,0.33,0.05,6.35,11.9,-2.24,60.63697,-146.00447,89.1,93.7,47855.7,30566,7.9,29,23.3,0,0,18.053,18.12,26.372,23.4,0
10/25/2023,11:12:47 AM,0,SBR1,89.7,8.24,10.526,764.9,34024.3,30.42,0.4,0,47023.8,0.83,0.27,0.63,6.35,11.9,-0.62,60.63697,-146.00447,89.1,93.6,47855.3,30565,8.2,29,23.3,0,0,18.134,18.254,26.568,23.4,0
10/25/2023,11:12:48 AM,0,SBR1,89.5,8.22,10.53,765.1,34032.8,30.43,0.46,0,47031.2,0.77,0.25,0.98,6.35,11.9,0.37,60.63697,-146.00447,88.9,93.4,47862.8,30570,8.1,29,23.3,0,0,18.443,18.632,27.118,23.4,0
10/25/2023,11:12:49 AM,0,SBR1,89.4,8.21,10.534,765.4,34050.5,30.44,0.33,0,47050.8,1.08,0.33,0.14,6.35,11.9,-1.99,60.63697,-146.00447,88.8,93.3,47882.7,30583,8,29,23.3,0,0,18.851,18.755,27.298,23.4,0
10/25/2023,11:12:50 AM,0,SBR1,89.3,8.2,10.538,765.2,34062.4,30.45,0.33,0,47063.2,1.39,0.41,0.09,6.35,11.9,-2.13,60.63697,-146.00447,88.7,93.2,47895.3,30591,8.1,29,23.3,0,0,18.994,18.912,27.527,23.4,0
10/25/2023,11:12:51 AM,0,SBR1,89.2,8.19,10.541,765.5,34070,30.46,0.43,0,47069.3,0.91,0.29,0.24,6.35,11.9,-1.71,60.63697,-146.00447,88.5,93.1,47901.5,30595,8.1,29,23.3,0,0,19.211,18.988,27.638,23.4,0
10/25/2023,11:12:52 AM,0,SBR1,89,8.17,10.545,765.1,34081.9,30.46,1.04,0,47080.8,0.86,0.28,0.92,6.35,11.9,0.21,60.63697,-146.00447,88.4,92.9,47913.2,30603,8.2,29,23.3,0,0,19.484,19.173,27.907,23.5,0
10/25/2023,11:12:53 AM,0,SBR1,88.9,8.16,10.547,765.2,34078.9,30.46,1.65,0,47073.3,3.97,1.05,2.56,6.35,11.9,4.79,60.63697,-146.00447,88.3,92.8,47905.6,30598,8.3,29,23.3,0,0,19.462,19.211,27.962,23.4,0
10/25/2023,11:12:54 AM,0,SBR1,88.8,8.15,10.549,765.4,34079.1,30.46,63.08,0,47072.3,4.18,1.11,2.54,6.35,11.9,4.74,60.63697,-146.00447,88.2,92.7,47904.5,30597,8.3,29,23.3,0,0,19.439,19.259,28.031,23.4,0
10/25/2023,11:12:55 AM,0,SBR1,88.7,8.14,10.552,765.2,34084.3,30.46,5.6,0,47075.5,1.79,0.51,1.17,6.35,11.9,0.9,60.63697,-146.00447,88.1,92.6,47907.7,30599,8.4,29,23.3,0,0,19.257,19.258,28.03,23.4,0
