Date (MM/DD/YYYY),Time (hh:mm:ss tt),Time (Fract. Sec),Site Name,Battery Power ( voltage ),Cable Power ( voltage ),Chlorophyll ( RFU ),Chlorophyll ( µg/L ),Phycoerythrin ( RFU ),Phycoerythrin ( µg/L ),Phycoerythrin ( cells/mL ),Chlorophyll ( cells/mL ),Temp ( °C ),Cond ( µS/cm ),Sp Cond ( µS/cm ),Sal ( psu ),nLFCond ( µS/cm ),TDS ( mg/L ),Turbidity ( FNU ),TSS ( mg/L ),DO ( % Sat ),DO ( mg/L ),DO ( % CB ),Absolute Pressure ( psi a ),Depth ( m ),Vertical Position ( m ),Resistivity ( ohms-cm ),Water Density ( Sigma ),Water Density ( Sigma-T ),Fault Code
10/22/2023,12:39:53 PM,0,ROK1,5.95,0,0.14,0.31,-0.44,-3.62,0,0,8.81,31094.6,45012.8,28.89,45804.5,29258,0.58,0,93.9,9.05,98,2.571,1.768,1.736,32,22.4,22.4,0
10/22/2023,12:39:54 PM,0,ROK1,5.95,0,0.14,0.29,-0.43,-3.57,0,0,8.802,31087.1,45012.8,28.89,45804.5,29258,0.64,0,93.9,9.05,98,2.401,1.651,1.581,32,22.4,22.4,0
10/22/2023,12:39:55 PM,0,ROK1,5.95,0,0.11,0.21,-0.47,-3.68,0,0,8.793,31079.5,45011.5,28.88,45803,29257,0.59,0,93.9,9.05,98,2.111,1.452,1.394,32,22.4,22.4,0
10/22/2023,12:39:56 PM,0,ROK1,5.95,0,0.14,0.32,-0.45,-3.64,0,0,8.787,31065.2,45001,28.88,45792.2,29251,0.55,0,93.9,9.05,98,1.917,1.318,1.288,32,22.4,22.4,0
10/22/2023,12:39:57 PM,0,ROK1,5.95,0,0.13,0.26,-0.4,-3.51,0,0,8.779,31055.2,44994.7,28.87,45785.8,29247,0.56,0,93.9,9.05,98,1.767,1.215,1.166,32,22.4,22.4,0
10/22/2023,12:39:58 PM,0,ROK1,5.96,0,0.09,0.11,-0.49,-3.76,0,0,8.773,31046.8,44991.7,28.87,45782.6,29245,0.63,0,93.9,9.06,98,1.559,1.072,1.004,32,22.4,22.4,0
10/22/2023,12:39:59 PM,0,ROK1,5.96,0,0.09,0.1,0.2,-1.82,0,0,8.767,31035.4,44981,28.86,45771.6,29238,0.55,0,93.9,9.06,98,1.271,0.874,0.785,32,22.4,22.4,0
10/22/2023,12:40:00 PM,0,ROK1,5.96,0,0.17,0.42,0.28,-1.59,0,0,8.764,31016.1,44958.3,28.85,45748.5,29223,0.52,0,93.9,9.06,98,0.906,0.623,0.535,32,22.3,22.3,0
10/22/2023,12:40:01 PM,0,ROK1,5.96,0,0.26,0.79,0.68,-0.47,0,0,8.759,31016.1,44964.1,28.85,45754.3,29227,133.21,0,93.9,9.06,98,0.662,0.455,0.472,32,22.3,22.3,0
10/22/2023,12:40:02 PM,0,ROK1,5.96,0,0.22,0.64,1.02,0.46,0,0,8.738,26,37.7,0.02,38.4,25,78.67,0,93.7,9.04,97.8,0.653,0.449,0.452,38453,-0.2,-0.2,0
10/22/2023,12:40:03 PM,0,ROK1,5.96,0,0.14,0.3,0.42,-1.2,0,0,8.705,19.4,28.2,0.01,28.7,18,520.95,0,93.6,10.89,97.7,0.653,0.459,0.456,51439,-0.2,-0.2,0
10/22/2023,12:40:04 PM,0,ROK1,5.96,0,0.1,0.16,0.34,-1.43,0,0,8.677,16.1,23.4,0.01,23.8,15,121.79,0,93.3,10.87,97.5,0.654,0.46,0.462,62025,-0.2,-0.2,0
10/22/2023,12:40:05 PM,0,ROK1,5.96,0,0.1,0.16,0.44,-1.15,0,0,8.657,15.2,22.1,0.01,22.5,14,181.69,0,93,10.83,97.1,0.655,0.461,0.466,65662,-0.2,-0.2,0
10/22/2023,12:40:06 PM,0,ROK1,5.96,0,0.13,0.29,0.81,-0.11,0,0,8.627,16.3,23.7,0.01,24.1,15,110.83,0,93,10.84,97.1,0.655,0.461,0.46,61450,-0.2,-0.2,0
10/22/2023,12:40:07 PM,0,ROK1,5.96,0,0.29,0.91,1.4,1.53,0,0,8.597,16.5,24,0.01,24.4,16,3871.5,0,93.1,10.86,97.2,0.655,0.461,0.457,60676,-0.2,-0.2,0
10/22/2023,12:40:08 PM,0,ROK1,5.93,0,0.54,1.9,2.34,4.16,0,0,8.555,16.1,23.5,0.01,23.9,15,210.34,0,93.3,10.89,97.4,0.655,0.46,0.462,62048,-0.2,-0.2,0
10/22/2023,12:40:09 PM,0,ROK1,5.93,0,0.53,1.86,2.69,5.16,0,0,8.505,15.3,22.4,0.01,22.8,15,22.72,0,93.4,10.91,97.5,0.655,0.461,0.466,65171,-0.2,-0.2,0
10/22/2023,12:40:10 PM,0,ROK1,5.93,0,0.52,1.82,2,3.22,0,0,8.447,80.7,117.9,0.06,120,77,34.89,0,93.9,10.99,98,0.655,0.46,0.476,12396,-0.1,-0.1,0
10/22/2023,12:40:11 PM,0,ROK1,5.93,0,0.46,1.61,0.56,-0.81,0,0,8.42,8.6,12.5,0,12.7,8,7.17,0,94.8,11.1,99,0.656,0.461,0.464,116944,-0.2,-0.2,0
10/22/2023,12:40:12 PM,0,ROK1,5.93,0,0.17,0.43,-0.27,-3.15,0,0,8.413,3.5,5.1,0,5.2,3,12.38,0,94.9,11.13,99.1,0.656,0.461,0.462,286911,-0.2,-0.2,0
10/22/2023,12:40:13 PM,0,ROK1,5.93,0,0.03,-0.14,-0.35,-3.37,0,0,8.406,2.9,4.2,0,4.3,3,12.23,0,95,11.14,99.2,0.657,0.462,0.462,345894,-0.2,-0.2,0
10/22/2023,12:40:14 PM,0,ROK1,5.93,0,-0.02,-0.33,-0.47,-3.7,0,0,8.401,2.6,3.8,0,3.8,2,12.71,0,95.1,11.16,99.3,0.657,0.462,0.46,390115,-0.2,-0.2,0
10/22/2023,12:40:15 PM,0,ROK1,5.93,0,-0.03,-0.37,-0.55,-3.91,0,0,8.396,2.3,3.3,0,3.4,2,12.9,0,95.2,11.17,99.4,0.656,0.461,0.461,443256,-0.2,-0.2,0
10/22/2023,12:40:16 PM,0,ROK1,5.93,0,0.02,-0.18,-0.63,-4.14,0,0,8.394,2,3,0,3,2,12,0,95.3,11.18,99.5,0.657,0.462,0.464,494208,-0.2,-0.2,0
10/22/2023,12:40:17 PM,0,ROK1,5.93,0,0.35,1.15,-0.6,-4.05,0,0,8.392,1.9,2.8,0,2.8,2,8.22,0,95.3,11.18,99.5,0.658,0.463,0.463,523384,-0.2,-0.2,0
10/22/2023,12:40:18 PM,0,ROK1,5.94,0,0.38,1.29,-0.59,-4.03,0,0,8.387,1.7,2.5,0,2.5,2,4.1,0,95.4,11.19,99.6,0.66,0.464,0.464,587932,-0.2,-0.2,0
10/22/2023,12:40:19 PM,0,ROK1,5.94,0,0.1,0.14,-0.7,-4.34,0,0,8.382,1.4,2.1,0,2.1,1,4.2,0,95.5,11.2,99.7,0.662,0.466,0.465,701877,-0.2,-0.2,0
10/22/2023,12:40:20 PM,0,ROK1,5.94,0,0.07,0.03,-0.54,-3.9,0,0,8.381,1.3,1.8,0,1.9,1,5.19,0,95.5,11.21,99.7,0.662,0.465,0.466,792430,-0.2,-0.2,0
10/22/2023,12:40:21 PM,0,ROK1,5.94,0,0.07,0.02,-0.42,-3.55,0,0,8.381,1.2,1.7,0,1.8,1,5.23,0,95.6,11.22,99.8,0.663,0.466,0.466,847597,-0.2,-0.2,0
10/22/2023,12:40:22 PM,0,ROK1,5.94,0,0.06,0.01,-0.51,-3.81,0,0,8.38,1.1,1.6,0,1.7,1,5.22,0,95.7,11.23,99.9,0.664,0.467,0.471,896848,-0.2,-0.2,0
10/22/2023,12:40:23 PM,0,ROK1,5.94,0,0.07,0.03,-0.53,-3.87,0,0,8.381,1.1,1.6,0,1.6,1,5.53,0,95.8,11.24,100,0.663,0.466,0.465,933608,-0.2,-0.2,0
10/22/2023,12:40:24 PM,0,ROK1,5.94,0,0.09,0.12,-0.53,-3.86,0,0,8.382,1,1.5,0,1.6,1,5.56,0,95.8,11.25,100,0.655,0.461,0.458,961547,,,0
10/22/2023,12:40:25 PM,0,ROK1,5.94,0,0.11,0.2,-0.49,-3.75,0,0,8.383,1,1.5,0,1.5,1,5.04,0,95.9,11.25,100.1,0.655,0.461,0.461,985281,,,0
10/22/2023,12:40:26 PM,0,ROK1,5.94,0,0.11,0.19,-0.5,-3.79,0,0,8.386,1,1.4,0,1.5,1,5.18,0,95.9,11.26,100.1,0.656,0.462,0.467,1015417,,,0
10/22/2023,12:40:27 PM,0,ROK1,5.94,0,0.08,0.09,-0.54,-3.9,0,0,8.388,1,1.4,0,1.4,1,5.42,0,96,11.26,100.2,0.656,0.462,0.462,1036351,,,0
10/22/2023,12:40:28 PM,0,ROK1,5.95,0,0.09,0.11,-0.58,-4,0,0,8.39,0.9,1.4,0,1.4,1,5.46,0,96,11.27,100.2,0.657,0.462,0.459,1062760,,,0
10/22/2023,12:40:29 PM,0,ROK1,5.95,0,0.08,0.06,-0.62,-4.12,0,0,8.393,0.9,1.3,0,1.4,1,5.81,0,96.1,11.27,100.3,0.658,0.462,0.462,1091179,,,0
10/22/2023,12:40:30 PM,0,ROK1,5.95,0,0.03,-0.12,-0.59,-4.04,0,0,8.394,0.9,1.3,0,1.3,1,5.79,0,96.1,11.27,100.3,0.658,0.463,0.467,1115367,,,0
10/22/2023,12:40:31 PM,0,ROK1,5.95,0,0.04,-0.09,-0.47,-3.7,0,0,8.395,0.9,1.3,0,1.3,1,5.79,0,96.1,11.28,100.3,0.654,0.46,0.46,1144024,,,0
10/22/2023,12:40:32 PM,0,ROK1,5.95,0,0.08,0.07,-0.48,-3.73,0,0,8.397,0.9,1.3,0,1.3,1,5.9,0,96.1,11.28,100.4,0.655,0.461,0.458,1153519,,,0
10/22/2023,12:40:33 PM,0,ROK1,5.95,0,0.08,0.06,-0.59,-4.02,0,0,8.398,0.9,1.3,0,1.3,1,5.95,0,96.2,11.29,100.4,0.656,0.461,0.463,1166575,,,0
10/22/2023,12:40:34 PM,0,ROK1,5.95,0,0.05,-0.03,-0.5,-3.79,0,0,8.4,0.8,1.2,0,1.2,1,6.18,0,96.2,11.29,100.5,0.657,0.462,0.467,1197868,,,0
10/22/2023,12:40:35 PM,0,ROK1,5.95,0,0.07,0.04,-0.5,-3.78,0,0,8.4,0.8,1.2,0,1.2,1,6.13,0,96.3,11.29,100.5,0.655,0.46,0.459,1213491,,,0
10/22/2023,12:40:36 PM,0,ROK1,5.95,0,0.06,-0.01,-0.52,-3.84,0,0,8.402,0.8,1.2,0,1.2,1,5.95,0,96.3,11.29,100.5,0.655,0.461,0.458,1240373,,,0
10/22/2023,12:40:37 PM,0,ROK1,5.95,0,0.05,-0.03,-0.55,-3.93,0,0,8.403,0.8,1.1,0,1.2,1,5.96,0,96.3,11.3,100.6,0.657,0.462,0.463,1280084,,,0
10/22/2023,12:40:38 PM,0,ROK1,5.95,0,0.05,-0.04,-0.56,-3.94,0,0,8.404,0.8,1.1,0,1.1,1,5.86,0,96.3,11.3,100.6,0.657,0.462,0.467,1310046,,,0
10/22/2023,12:40:39 PM,0,ROK1,5.95,0,0.07,0.03,-0.56,-3.96,0,0,8.404,0.7,1.1,0,1.1,1,5.73,0,96.4,11.31,100.6,0.656,0.461,0.461,1345094,,,0
10/22/2023,12:40:40 PM,0,ROK1,5.95,0,0.07,0.04,-0.58,-3.99,0,0,8.405,0.7,1.1,0,1.1,1,5.52,0,96.4,11.31,100.7,0.656,0.461,0.458,1369525,,,0
10/22/2023,12:40:41 PM,0,ROK1,5.95,0,0.05,-0.06,-0.6,-4.05,0,0,8.407,0.7,1.1,0,1.1,1,5.33,0,96.4,11.31,100.7,0.655,0.461,0.461,1379169,,,0
10/22/2023,12:40:42 PM,0,ROK1,5.95,0,0.11,0.18,-0.6,-4.05,0,0,8.408,0.7,1.1,0,1.1,1,5.7,0,96.4,11.31,100.7,0.656,0.461,0.461,1391919,,,0
10/22/2023,12:40:43 PM,0,ROK1,5.95,0,0.13,0.26,-0.5,-3.77,0,0,8.408,0.7,1,0,1.1,1,5.83,0,96.5,11.31,100.7,0.656,0.461,0.462,1398880,,,0
10/22/2023,12:40:44 PM,0,ROK1,5.95,0,0.07,0.04,-0.53,-3.86,0,0,8.409,0.7,1,0,1,1,5.7,0,96.5,11.32,100.8,0.657,0.462,0.46,1419134,,,0
10/22/2023,12:40:45 PM,0,ROK1,5.95,0,0.1,0.14,-0.58,-4,0,0,8.409,0.7,1,0,1,1,5.81,0,96.6,11.32,100.8,0.657,0.462,0.466,1433633,,,0
10/22/2023,12:40:46 PM,0,ROK1,5.95,0,0.1,0.16,-0.6,-4.06,0,0,8.409,0.7,1,0,1,1,4.21,0,96.6,11.32,100.8,0.656,0.462,0.461,1442113,,,0
10/22/2023,12:40:47 PM,0,ROK1,5.95,0,0.06,0.01,-0.67,-4.25,0,0,8.411,0.7,1,0,1,1,2.89,0,96.6,11.33,100.8,0.656,0.461,0.458,1437923,,,0
10/22/2023,12:40:48 PM,0,ROK1,5.95,0,0.09,0.13,-0.55,-3.92,0,0,8.412,0.7,1.1,0,1.1,1,3.1,0,96.6,11.33,100.9,0.656,0.462,0.462,1391914,,,0
10/22/2023,12:40:49 PM,0,ROK1,5.95,0,0.13,0.26,-0.44,-3.62,0,0,8.412,0.8,1.1,0,1.2,1,3.45,0,96.6,11.33,100.9,0.657,0.462,0.468,1281712,,,0
10/22/2023,12:40:50 PM,0,ROK1,5.95,0,0.1,0.16,-0.5,-3.78,0,0,8.412,0.8,1.2,0,1.2,1,4.45,0,96.7,11.34,100.9,0.658,0.463,0.464,1260314,,,0
10/22/2023,12:40:51 PM,0,ROK1,5.95,0,0.1,0.17,-0.61,-4.08,0,0,8.414,0.8,1.2,0,1.2,1,5.37,0,96.7,11.34,101,0.656,0.462,0.459,1260323,,,0
10/22/2023,12:40:52 PM,0,ROK1,5.95,0,0.09,0.12,-0.73,-4.43,0,0,8.419,0.8,1.2,0,1.2,1,4.24,0,96.8,11.35,101,0.657,0.462,0.464,1251472,,,0
10/22/2023,12:40:53 PM,0,ROK1,5.95,0,0.08,0.06,-0.6,-4.05,0,0,8.425,0.8,1.2,0,1.2,1,3.19,0,96.8,11.35,101.1,0.658,0.462,0.468,1240394,,,0
10/22/2023,12:40:54 PM,0,ROK1,5.95,0,0.07,0.03,-0.61,-4.08,0,0,8.435,0.8,1.2,0,1.2,1,3.16,0,96.9,11.35,101.1,0.656,0.461,0.46,1234172,,,0
10/22/2023,12:40:55 PM,0,ROK1,5.95,0,0.03,-0.11,-0.68,-4.27,0,0,8.442,0.8,1.2,0,1.2,1,2.97,0,96.9,11.35,101.1,0.657,0.462,0.458,1231046,,,0
10/22/2023,12:40:56 PM,0,ROK1,5.95,0,0.07,0.03,-0.61,-4.08,0,0,8.448,0.8,1.2,0,1.2,1,3.12,0,96.9,11.36,101.2,0.657,0.462,0.464,1234144,,,0
10/22/2023,12:40:57 PM,0,ROK1,5.95,0,0.07,0.03,-0.57,-3.98,0,0,8.454,0.8,1.2,0,1.2,1,3.31,0,97,11.36,101.2,0.658,0.463,0.467,1261113,,,0
10/22/2023,12:40:58 PM,0,ROK1,5.98,0,0.02,-0.16,-0.61,-4.09,0,0,8.458,0.8,1.1,0,1.2,1,3.09,0,97,11.36,101.2,0.655,0.461,0.461,1284240,,,0
10/22/2023,12:40:59 PM,0,ROK1,5.98,0,0.02,-0.16,-0.71,-4.37,0,0,8.462,0.8,1.1,0,1.1,1,3.01,0,97,11.36,101.3,0.656,0.461,0.457,1299598,,,0
10/22/2023,12:41:00 PM,0,ROK1,5.98,0,0.03,-0.12,-0.7,-4.34,0,0,8.464,0.8,1.1,0,1.1,1,2.92,0,97.1,11.37,101.4,0.657,0.462,0.464,1318794,,,0
10/22/2023,12:41:01 PM,0,ROK1,5.98,0,0.03,-0.12,-0.67,-4.25,0,0,8.466,0.8,1.1,0,1.1,1,2.95,0,97.2,11.38,101.4,0.657,0.462,0.467,1329506,,,0
10/22/2023,12:41:02 PM,0,ROK1,5.98,0,0.02,-0.17,-0.74,-4.44,0,0,8.468,0.8,1.1,0,1.1,1,3.03,0,97.2,11.39,101.5,0.656,0.461,0.461,1325956,,,0
10/22/2023,12:41:03 PM,0,ROK1,5.98,0,0.01,-0.19,-0.71,-4.37,0,0,8.47,0.8,1.1,0,1.1,1,3.02,0,97.2,11.39,101.5,0.656,0.461,0.461,1328698,,,0
10/22/2023,12:41:04 PM,0,ROK1,5.98,0,0.03,-0.14,-0.58,-3.99,0,0,8.471,0.7,1.1,0,1.1,1,2.97,0,97.3,11.39,101.6,0.656,0.461,0.464,1343294,,,0
10/22/2023,12:41:05 PM,0,ROK1,5.98,0,0,-0.23,-0.54,-3.89,0,0,8.472,0.7,1.1,0,1.1,1,3.07,0,97.3,11.39,101.6,0.657,0.462,0.462,1352535,,,0
10/22/2023,12:41:06 PM,0,ROK1,5.98,0,-0.01,-0.29,-0.56,-3.95,0,0,8.473,0.7,1.1,0,1.1,1,3.16,0,97.4,11.4,101.6,0.656,0.461,0.465,1360023,,,0
10/22/2023,12:41:07 PM,0,ROK1,5.98,0,0.01,-0.19,-0.63,-4.16,0,0,8.473,0.7,1.1,0,1.1,1,3.2,0,97.4,11.4,101.7,0.656,0.461,0.461,1363846,,,0
10/22/2023,12:41:08 PM,0,ROK1,5.99,0,0.02,-0.16,-0.71,-4.35,0,0,8.473,0.7,1.1,0,1.1,1,3.08,0,97.4,11.4,101.7,0.657,0.462,0.464,1364800,,,0
10/22/2023,12:41:09 PM,0,ROK1,5.99,0,0.04,-0.1,-0.67,-4.24,0,0,8.474,0.7,1.1,0,1.1,1,2.91,0,97.4,11.4,101.7,0.657,0.462,0.468,1375306,,,0
10/22/2023,12:41:10 PM,0,ROK1,5.99,0,0.04,-0.1,-0.55,-3.91,0,0,8.474,0.7,1.1,0,1.1,1,2.91,0,97.5,11.41,101.8,0.657,0.462,0.467,1376267,,,0
10/22/2023,12:41:11 PM,0,ROK1,5.99,0,-0.01,-0.28,-0.52,-3.84,0,0,8.474,0.7,1.1,0,1.1,1,3.08,0,97.5,11.41,101.8,0.656,0.461,0.462,1373405,,,0
10/22/2023,12:41:12 PM,0,ROK1,5.99,0,-0.01,-0.27,-0.65,-4.21,0,0,8.474,0.7,1.1,0,1.1,1,3.36,0,97.5,11.42,101.8,0.656,0.461,0.46,1388987,,,0
10/22/2023,12:41:13 PM,0,ROK1,5.99,0,0,-0.23,-0.77,-4.53,0,0,8.474,0.7,1,0,1.1,1,3.33,0,97.5,11.42,101.8,0.656,0.461,0.461,1400872,,,0
10/22/2023,12:41:14 PM,0,ROK1,5.99,0,-0.01,-0.29,-0.67,-4.27,0,0,8.476,0.7,1,0,1.1,1,3.33,0,97.6,11.42,101.8,0.656,0.461,0.466,1403859,,,0
10/22/2023,12:41:15 PM,0,ROK1,5.99,0,0,-0.26,-0.6,-4.07,0,0,8.476,0.7,1,0,1.1,1,3.35,0,97.6,11.42,101.9,0.657,0.462,0.462,1403892,,,0
10/22/2023,12:41:16 PM,0,ROK1,5.99,0,0.01,-0.19,-0.59,-4.04,0,0,8.476,0.7,1,0,1,1,3.28,0,97.6,11.42,101.9,0.657,0.462,0.461,1419110,,,0
10/22/2023,12:41:17 PM,0,ROK1,5.99,0,0.04,-0.07,-0.67,-4.26,0,0,8.476,0.7,1,0,1,1,3.27,0,97.6,11.42,101.9,0.656,0.462,0.461,1420153,,,0
10/22/2023,12:41:18 PM,0,ROK1,5.99,0,0.05,-0.04,-0.6,-4.07,0,0,8.476,0.7,1,0,1,1,3.38,0,97.6,11.42,101.9,0.656,0.461,0.465,1422239,,,0
10/22/2023,12:41:19 PM,0,ROK1,5.99,0,0.02,-0.15,-0.66,-4.22,0,0,8.476,0.7,1,0,1,1,3.39,0,97.6,11.43,101.9,0.656,0.461,0.461,1432633,,,0
10/22/2023,12:41:20 PM,0,ROK1,5.99,0,0.02,-0.15,-0.61,-4.08,0,0,8.478,0.7,1,0,1,1,3.19,0,97.7,11.43,101.9,0.656,0.462,0.462,1452776,,,0
10/22/2023,12:41:21 PM,0,ROK1,5.99,0,0.07,0.01,-0.55,-3.92,0,0,8.478,0.7,1,0,1,1,3.05,0,97.6,11.43,101.9,0.656,0.462,0.461,1461397,,,0
10/22/2023,12:41:22 PM,0,ROK1,5.99,0,0.06,0.01,-0.68,-4.3,0,0,8.478,0.7,1,0,1,1,3.02,0,97.7,11.43,102,0.655,0.461,0.465,1459298,,,0
10/22/2023,12:41:23 PM,0,ROK1,5.99,0,0.03,-0.14,-0.81,-4.64,0,0,8.478,0.7,1,0,1,1,3.06,0,97.7,11.44,102,0.656,0.461,0.462,1452839,,,0
10/22/2023,12:41:24 PM,0,ROK1,5.99,0,0,-0.23,-0.74,-4.44,0,0,8.478,0.7,1,0,1,1,3.17,0,97.7,11.44,102,0.657,0.462,0.461,1459312,,,0
10/22/2023,12:41:25 PM,0,ROK1,5.99,0,0.02,-0.17,-0.66,-4.24,0,0,8.478,0.7,1,0,1,1,3.1,0,97.7,11.44,102,0.658,0.462,0.464,1463662,,,0
10/22/2023,12:41:26 PM,0,ROK1,5.99,0,0.07,0.04,-0.66,-4.23,0,0,8.479,0.7,1,0,1,1,3.01,0,97.7,11.44,102,0.657,0.462,0.466,1471337,,,0
10/22/2023,12:41:27 PM,0,ROK1,5.99,0,0.1,0.14,-0.62,-4.13,0,0,8.479,0.7,1,0,1,1,3.04,0,97.8,11.44,102,0.655,0.46,0.46,1475755,,,0
10/22/2023,12:41:29 PM,0,ROK1,5.97,0,0,-0.24,-0.64,-4.18,0,0,8.48,0.7,1,0,1,1,2.94,0,97.8,11.45,102.1,0.657,0.462,0.462,1472462,,,0
10/22/2023,12:41:30 PM,0,ROK1,5.97,0,0.01,-0.19,-0.65,-4.21,0,0,8.48,0.7,1,0,1,1,2.8,0,97.8,11.45,102.1,0.657,0.462,0.467,1470247,,,0
10/22/2023,12:41:31 PM,0,ROK1,5.97,0,0.04,-0.07,-0.53,-3.87,0,0,8.481,0.7,1,0,1,1,2.77,0,97.9,11.46,102.2,0.656,0.461,0.461,1471372,,,0
10/22/2023,12:41:32 PM,0,ROK1,5.97,0,0.05,-0.03,-0.57,-3.98,0,0,8.481,0.7,1,0,1,1,2.83,0,97.9,11.46,102.2,0.656,0.461,0.458,1488074,,,0
10/22/2023,12:41:33 PM,0,ROK1,5.97,0,0.08,0.06,-0.67,-4.27,0,0,8.481,0.7,1,0,1,1,2.8,0,97.9,11.46,102.2,0.657,0.462,0.463,1481363,,,0
10/22/2023,12:41:34 PM,0,ROK1,5.97,0,0.06,-0.02,-0.71,-4.37,0,0,8.481,0.7,1,0,1,1,2.84,0,97.9,11.46,102.2,0.657,0.462,0.466,1473589,,,0
10/22/2023,12:41:35 PM,0,ROK1,5.97,0,0.02,-0.16,-0.58,-3.99,0,0,8.481,0.7,1,0,1,1,2.86,0,98,11.47,102.3,0.655,0.461,0.46,1482494,,,0
10/22/2023,12:41:36 PM,0,ROK1,5.97,0,0.06,-0.02,-0.45,-3.65,0,0,8.481,0.7,1,0,1,1,2.68,0,98,11.47,102.3,0.655,0.461,0.457,1494885,,,0
10/22/2023,12:41:37 PM,0,ROK1,5.97,0,0.07,0.02,-0.52,-3.85,0,0,8.481,0.7,1,0,1,1,2.61,0,98,11.47,102.3,0.656,0.461,0.463,1498305,,,0
10/22/2023,12:41:38 PM,0,ROK1,5.97,0,0.06,0,-0.6,-4.06,0,0,8.481,0.7,1,0,1,1,2.66,0,98,11.47,102.3,0.657,0.462,0.467,1498340,,,0
10/22/2023,12:41:39 PM,0,ROK1,5.96,0,0.02,-0.18,-0.72,-4.39,0,0,8.482,0.7,1,0,1,1,2.7,0,98,11.47,102.3,0.656,0.461,0.461,1508703,,,0
10/22/2023,12:41:40 PM,0,ROK1,5.96,0,0,-0.26,-0.74,-4.45,0,0,8.483,0.7,1,0,1,1,2.67,0,98,11.48,102.3,0.656,0.461,0.461,1526307,,,0
10/22/2023,12:41:41 PM,0,ROK1,5.96,0,0.03,-0.13,-0.69,-4.31,0,0,8.482,0.7,1,0,1,1,2.55,0,98.1,11.48,102.4,0.656,0.462,0.464,1531110,,,0
10/22/2023,12:41:42 PM,0,ROK1,5.96,0,0.06,-0.02,-0.74,-4.46,0,0,8.483,0.7,1,0,1,1,2.56,0,98.1,11.48,102.4,0.656,0.462,0.461,1526373,,,0
10/22/2023,12:41:43 PM,0,ROK1,5.96,0,0.03,-0.12,-0.83,-4.7,0,0,8.483,0.7,1,0,1,1,2.62,0,98.1,11.49,102.4,0.655,0.461,0.46,1526383,,,0
10/22/2023,12:41:44 PM,0,ROK1,5.96,0,-0.04,-0.39,-0.83,-4.69,0,0,8.484,0.7,1,0,1,1,2.65,0,98.1,11.49,102.4,0.656,0.461,0.461,1532342,,,0
10/22/2023,12:41:45 PM,0,ROK1,5.96,0,0,-0.23,-0.64,-4.17,0,0,8.484,0.6,0.9,0,1,1,2.68,0,98.1,11.49,102.4,0.655,0.461,0.461,1557850,,,0
10/22/2023,12:41:46 PM,0,ROK1,5.96,0,0.05,-0.04,-0.56,-3.95,0,0,8.482,0.6,0.9,0,0.9,1,2.6,0,98.1,11.49,102.4,0.655,0.461,0.461,1565287,,,0
10/22/2023,12:41:47 PM,0,ROK1,5.96,0,0.05,-0.07,-0.6,-4.05,0,0,8.483,0.6,0.9,0,1,1,2.58,0,98.1,11.49,102.4,0.655,0.461,0.459,1539550,,,0
10/22/2023,12:41:48 PM,0,ROK1,5.96,0,0.02,-0.16,-0.67,-4.25,0,0,8.483,0.7,1,0,1,1,2.67,0,98.1,11.49,102.5,0.656,0.461,0.456,1514656,,,0
10/22/2023,12:41:49 PM,0,ROK1,5.96,0,0.03,-0.14,-0.7,-4.34,0,0,8.483,0.7,1,0,1,1,2.78,0,98.2,11.49,102.5,0.656,0.461,0.459,1520492,,,0
10/22/2023,12:41:50 PM,0,ROK1,5.96,0,0.06,-0.02,-0.64,-4.18,0,0,8.482,0.6,0.9,0,1,1,2.68,0,98.2,11.5,102.5,0.655,0.461,0.465,1541979,,,0
10/22/2023,12:41:51 PM,0,ROK1,5.96,0,0.03,-0.12,-0.71,-4.37,0,0,8.482,0.6,0.9,0,1,1,2.54,0,98.2,11.5,102.5,0.656,0.462,0.467,1545628,,,0
10/22/2023,12:41:52 PM,0,ROK1,5.96,0,0.01,-0.2,-0.89,-4.87,0,0,8.483,0.6,0.9,0,1,1,2.5,0,98.2,11.5,102.5,0.657,0.462,0.458,1556602,,,0
10/22/2023,12:41:53 PM,0,ROK1,5.96,0,0,-0.23,-0.91,-4.92,0,0,8.482,0.6,0.9,0,1,1,2.42,0,98.2,11.5,102.5,0.656,0.461,0.46,1559058,,,0
10/22/2023,12:41:54 PM,0,ROK1,5.96,0,0.01,-0.2,-0.83,-4.7,0,0,8.482,0.7,1,0,1,1,2.43,0,98.2,11.5,102.6,0.657,0.462,0.461,1535935,,,0
10/22/2023,12:41:55 PM,0,ROK1,5.96,0,0.02,-0.17,-0.77,-4.52,0,0,8.482,0.7,1,0,1,1,2.42,0,98.3,11.5,102.6,0.657,0.462,0.466,1535919,,,0
10/22/2023,12:41:56 PM,0,ROK1,5.96,0,0.02,-0.18,-0.67,-4.26,0,0,8.483,0.6,0.9,0,1,1,2.31,0,98.3,11.5,102.6,0.657,0.462,0.462,1549222,,,0
10/22/2023,12:41:57 PM,0,ROK1,5.96,0,-0.01,-0.29,-0.69,-4.32,0,0,8.483,0.6,0.9,0,1,1,2.39,0,98.3,11.51,102.6,0.655,0.461,0.46,1543178,,,0
